TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT5G10870	0.005911	0.953695	0.992230	5.938912	5.933001	5	5
AT3G57470	0.012309	0.953724	0.992230	3.620119	3.607810	5	5
AT1G01130	-0.013822	0.953802	0.992230	3.162452	3.176274	5	5
AT1G66060	-0.004990	0.953813	0.992230	1.980954	1.985944	5	5
AT1G11700	0.016007	0.953814	0.992230	3.294432	3.278425	5	5
AT1G20800	0.006733	0.953885	0.992230	2.383817	2.377084	5	5
AT5G10070	0.007316	0.953885	0.992230	6.239881	6.232565	5	5
AT3G04050	-0.007198	0.953901	0.992230	2.446945	2.454143	5	5
AT3G07850	-0.006549	0.953926	0.992230	2.201751	2.208300	5	5
AT2G19750	0.006983	0.953928	0.992230	8.888271	8.881288	5	5
AT1G79690	-0.005235	0.953962	0.992230	8.548215	8.553450	5	5
AT5G57720	0.002695	0.953976	0.992230	2.316584	2.313888	5	5
AT1G22510	-0.008979	0.953981	0.992230	5.678595	5.687574	5	5
AT3G51510	-0.008923	0.954090	0.992230	6.513563	6.522486	5	5
AT5G50810	-0.007607	0.954148	0.992230	8.347418	8.355025	5	5
AT1G12040	0.005878	0.954171	0.992230	1.977445	1.971567	5	5
AT3G23150	0.017705	0.954186	0.992230	5.754608	5.736904	5	5
AT3G46460	0.007470	0.954208	0.992230	7.230160	7.222689	5	5
AT5G61350	-0.008139	0.954279	0.992230	2.009893	2.018031	5	5
AT5G10700	0.008869	0.954290	0.992230	4.829357	4.820488	5	5
AT5G47640	0.008036	0.954302	0.992230	6.447553	6.439517	5	5
AT5G20885	-0.007639	0.954331	0.992230	8.264060	8.271699	5	5
AT5G17130	0.002516	0.954379	0.992230	1.818979	1.816463	5	5
AT1G66660	-0.006786	0.954417	0.992230	3.864556	3.871343	5	5
AT2G23070	-0.004326	0.954513	0.992282	9.100029	9.104355	5	5
AT2G25730	-0.005187	0.954598	0.992323	7.458285	7.463472	5	5
AT5G19280	-0.008974	0.954784	0.992456	5.436281	5.445256	5	5
AT5G22555	-0.007970	0.954820	0.992456	2.219161	2.227131	5	5
AT1G60990	-0.007218	0.954873	0.992456	3.330514	3.337732	5	5
AT4G21650	-0.034052	0.954911	0.992456	4.503408	4.537460	5	5
AT4G39560	-0.006690	0.955148	0.992526	3.038072	3.044762	5	5
AT5G55250	0.011767	0.955266	0.992526	2.997904	2.986137	5	5
AT1G06630	-0.009416	0.955269	0.992526	4.819873	4.829289	5	5
AT1G77590	-0.007471	0.955277	0.992526	6.983501	6.990972	5	5
AT4G37130	0.010828	0.955292	0.992526	5.571704	5.560877	5	5
AT2G21280	-0.007429	0.955307	0.992526	5.156157	5.163586	5	5
AT1G63180	-0.010991	0.955323	0.992526	3.366343	3.377334	5	5
AT5G01080	-0.005706	0.955348	0.992526	1.992321	1.998027	5	5
AT1G66460	-0.006572	0.955418	0.992539	2.163031	2.169603	5	5
AT5G06080	0.003227	0.955454	0.992539	2.004498	2.001271	5	5
AT2G29710	-0.006508	0.955512	0.992539	7.151537	7.158046	5	5
AT1G68520	0.010897	0.955544	0.992539	3.168001	3.157104	5	5
AT5G22990	-0.006092	0.955597	0.992543	1.764312	1.770404	5	5
AT4G15480	-0.008498	0.955640	0.992543	2.400206	2.408704	5	5
AT2G37070	-0.009582	0.955712	0.992570	3.770272	3.779854	5	5
AT1G33475	0.007831	0.955780	0.992582	2.375897	2.368066	5	5
AT4G00340	0.011377	0.955820	0.992582	2.635902	2.624526	5	5
AT3G49370	-0.004359	0.955888	0.992582	2.340080	2.344438	5	5
AT3G05690	0.034938	0.955908	0.992582	6.659503	6.624565	5	5
AT1G71010	-0.005817	0.955977	0.992605	7.822380	7.828197	5	5
AT3G26790	-0.004772	0.956135	0.992688	1.968640	1.973412	5	5
AT5G62540	0.006222	0.956156	0.992688	8.467015	8.460793	5	5
AT4G08850	-0.020816	0.956228	0.992688	5.820563	5.841379	5	5
AT1G53880	-0.009575	0.956242	0.992688	6.905239	6.914814	5	5
AT4G08140	-0.004420	0.956353	0.992755	1.846607	1.851027	5	5
AT4G36160	0.005080	0.956398	0.992755	2.592049	2.586969	5	5
AT3G56240	0.006186	0.956495	0.992784	11.522042	11.515857	5	5
AT1G54520	-0.005925	0.956524	0.992784	5.418750	5.424676	5	5
AT3G18500	-0.011349	0.956564	0.992784	2.772034	2.783382	5	5
AT5G41940	0.005645	0.956670	0.992846	3.794200	3.788555	5	5
AT1G20810	0.013692	0.956752	0.992883	3.510624	3.496932	5	5
AT2G43070	0.007791	0.956863	0.992950	5.976019	5.968228	5	5
AT5G61990	0.007924	0.956986	0.993030	3.023712	3.015787	5	5
AT1G07390	-0.004824	0.957159	0.993161	2.801029	2.805852	5	5
AT5G17700	-0.018286	0.957250	0.993180	6.307096	6.325382	5	5
AT4G04690	0.003209	0.957269	0.993180	1.922937	1.919728	5	5
AT5G51200	-0.004167	0.957363	0.993230	6.197311	6.201478	5	5
AT5G35230	-0.005459	0.957455	0.993277	1.940821	1.946281	5	5
AT1G50890	-0.004902	0.957510	0.993286	3.617060	3.621962	5	5
AT1G78800	-0.008443	0.957566	0.993296	6.218836	6.227279	5	5
AT2G29380	0.004853	0.957848	0.993486	2.142036	2.137183	5	5
AT4G24110	0.022604	0.957876	0.993486	7.019441	6.996837	5	5
AT4G01240	-0.004348	0.957888	0.993486	1.926724	1.931072	5	5
AT4G31750	0.008424	0.957952	0.993486	5.222507	5.214084	5	5
AT5G65090	0.007503	0.957980	0.993486	3.421069	3.413566	5	5
AT3G11730	0.004968	0.958061	0.993514	7.780127	7.775159	5	5
AT2G42810	-0.005673	0.958179	0.993514	6.512954	6.518627	5	5
AT3G14450	0.006842	0.958191	0.993514	2.519400	2.512558	5	5
AT2G30830	0.007280	0.958334	0.993597	2.429319	2.422040	5	5
AT1G48730	-0.004691	0.958426	0.993597	2.191343	2.196034	5	5
AT2G47690	-0.008076	0.958479	0.993597	6.179873	6.187950	5	5
AT1G68585	0.006481	0.958492	0.993597	6.308944	6.302463	5	5
AT3G27520	-0.007367	0.958605	0.993597	3.577093	3.584460	5	5
AT2G13610	-0.010290	0.958639	0.993597	4.298234	4.308524	5	5
AT1G50510	0.006460	0.958687	0.993597	5.136744	5.130284	5	5
AT3G11620	0.004319	0.958698	0.993597	5.170058	5.165738	5	5
AT2G26200	-0.006526	0.958758	0.993597	4.972027	4.978552	5	5
AT5G37980	-0.014965	0.958788	0.993597	6.066419	6.081384	5	5
AT2G35480	0.008080	0.958852	0.993597	3.387502	3.379422	5	5
AT1G21500	0.008042	0.958856	0.993597	6.560365	6.552323	5	5
AT2G33790	0.007133	0.958940	0.993597	2.579067	2.571934	5	5
AT1G25470	-0.003936	0.959122	0.993597	5.571569	5.575505	5	5
AT1G11000	-0.006103	0.959149	0.993597	2.865606	2.871709	5	5
AT2G25140	-0.007646	0.959193	0.993597	5.067116	5.074762	5	5
AT1G04140	0.008316	0.959194	0.993597	6.811898	6.803582	5	5
AT3G18970	-0.007996	0.959209	0.993597	2.763311	2.771307	5	5
AT2G46260	0.007846	0.959317	0.993597	5.151949	5.144103	5	5
AT3G05190	-0.012265	0.959321	0.993597	4.898602	4.910867	5	5
AT5G01370	0.008918	0.959349	0.993597	6.247316	6.238398	5	5
AT3G01670	-0.008114	0.959544	0.993597	5.343453	5.351567	5	5
AT4G38670	0.010838	0.959577	0.993597	3.913726	3.902888	5	5
AT2G20330	-0.005207	0.959586	0.993597	5.759080	5.764287	5	5
AT5G11540	-0.009632	0.959589	0.993597	3.287090	3.296722	5	5
AT3G56190	-0.008932	0.959637	0.993597	7.126432	7.135364	5	5
AT1G02460	-0.011355	0.959832	0.993597	3.620222	3.631576	5	5
AT4G17505	-0.004674	0.959871	0.993597	1.891032	1.895706	5	5
AT1G01420	-0.005201	0.959891	0.993597	2.979620	2.984821	5	5
AT2G41330	0.008413	0.959911	0.993597	2.817208	2.808795	5	5
AT1G19930	0.004543	0.959969	0.993597	2.379979	2.375436	5	5
AT1G53920	0.013136	0.959975	0.993597	3.858196	3.845060	5	5
AT4G04790	-0.009413	0.959986	0.993597	4.445096	4.454509	5	5
AT4G35420	0.007062	0.960002	0.993597	4.887671	4.880609	5	5
AT5G45640	-0.005326	0.960057	0.993597	2.105758	2.111084	5	5
AT3G52900	0.008347	0.960075	0.993597	7.149210	7.140863	5	5
AT1G22910	0.008048	0.960132	0.993597	5.761334	5.753287	5	5
AT1G29195	0.006893	0.960209	0.993597	2.955470	2.948577	5	5
AT2G47390	0.004984	0.960246	0.993597	7.353862	7.348878	5	5
AT1G77480	0.009287	0.960252	0.993597	4.437950	4.428662	5	5
AT4G35570	0.005419	0.960257	0.993597	6.326126	6.320708	5	5
AT3G60380	0.006546	0.960288	0.993597	5.385019	5.378474	5	5
AT2G43800	-0.006315	0.960400	0.993597	7.968422	7.974737	5	5
AT2G36470	0.006611	0.960402	0.993597	1.966328	1.959717	5	5
AT3G05790	-0.006686	0.960403	0.993597	2.297417	2.304103	5	5
AT1G17190	0.009132	0.960444	0.993597	2.162575	2.153443	5	5
AT5G22270	-0.011803	0.960577	0.993597	7.166584	7.178387	5	5
AT1G10910	-0.006494	0.960590	0.993597	5.388033	5.394527	5	5
AT3G23560	-0.010306	0.960594	0.993597	2.794202	2.804508	5	5
AT5G28770	-0.021256	0.960630	0.993597	6.042853	6.064109	5	5
AT1G74970	-0.003941	0.960658	0.993597	6.346452	6.350393	5	5
AT1G66580	0.002295	0.960816	0.993597	9.672997	9.670701	5	5
AT3G51750	0.007670	0.960820	0.993597	1.637439	1.629768	5	5
AT3G61110	-0.003479	0.960826	0.993597	11.125434	11.128913	5	5
AT5G17780	-0.004411	0.960840	0.993597	2.196342	2.200753	5	5
AT3G50420	0.006172	0.960858	0.993597	2.244760	2.238588	5	5
AT4G18550	-0.011440	0.961153	0.993598	3.668336	3.679776	5	5
AT3G52970	-0.006701	0.961169	0.993598	2.235804	2.242504	5	5
AT5G41600	0.007799	0.961301	0.993598	8.410011	8.402212	5	5
AT3G18170	-0.010039	0.961370	0.993598	3.587656	3.597695	5	5
AT2G33990	0.004656	0.961442	0.993598	5.643891	5.639235	5	5
AT2G20470	0.004357	0.961489	0.993598	2.588256	2.583898	5	5
AT1G74480	-0.005014	0.961506	0.993598	2.194720	2.199735	5	5
AT5G07780	-0.003942	0.961511	0.993598	1.996609	2.000552	5	5
AT3G55140	-0.005716	0.961520	0.993598	6.967901	6.973617	5	5
AT5G18570	0.004844	0.961558	0.993598	3.438908	3.434063	5	5
AT5G64070	0.009550	0.961582	0.993598	4.726949	4.717400	5	5
AT5G47750	-0.006278	0.961608	0.993598	6.057082	6.063361	5	5
AT5G02200	-0.021886	0.961659	0.993598	2.992745	3.014631	5	5
AT2G31725	-0.010138	0.961669	0.993598	5.165400	5.175538	5	5
AT1G69580	0.010869	0.961720	0.993598	5.937556	5.926687	5	5
AT2G34560	-0.004870	0.961758	0.993598	8.553289	8.558159	5	5
AT2G20875	0.005772	0.961858	0.993598	2.541006	2.535234	5	5
AT4G26840	-0.002552	0.961921	0.993598	9.206622	9.209174	5	5
AT2G29540	0.003254	0.961926	0.993598	6.978631	6.975377	5	5
AT1G78420	-0.005403	0.962017	0.993598	6.126826	6.132229	5	5
AT4G35350	0.024187	0.962038	0.993598	7.613007	7.588820	5	5
AT1G14390	-0.003448	0.962039	0.993598	2.047175	2.050624	5	5
AT1G10990	0.016620	0.962093	0.993598	5.416995	5.400375	5	5
AT1G61380	-0.013193	0.962152	0.993598	3.006586	3.019779	5	5
AT1G05360	0.005933	0.962159	0.993598	4.239592	4.233659	5	5
AT5G05680	0.005888	0.962185	0.993598	4.858438	4.852550	5	5
AT5G42370	-0.009124	0.962194	0.993598	5.181004	5.190129	5	5
AT1G06450	0.007130	0.962278	0.993598	5.202018	5.194888	5	5
AT2G23780	-0.006946	0.962318	0.993598	6.462992	6.469938	5	5
AT1G30240	-0.006631	0.962324	0.993598	4.532715	4.539346	5	5
AT3G29630	-0.011910	0.962345	0.993598	3.311816	3.323727	5	5
AT1G78470	0.002938	0.962402	0.993598	2.143943	2.141005	5	5
AT1G16440	0.004009	0.962431	0.993598	2.146805	2.142796	5	5
AT4G33560	0.032098	0.962616	0.993598	6.351567	6.319469	5	5
AT1G61850	0.006553	0.962656	0.993598	5.866694	5.860141	5	5
AT5G51660	-0.007531	0.962663	0.993598	6.203427	6.210958	5	5
AT3G53280	0.006172	0.962684	0.993598	2.546926	2.540754	5	5
AT5G07660	0.009274	0.962709	0.993598	3.378535	3.369261	5	5
AT3G12090	0.004958	0.962959	0.993598	3.227687	3.222728	5	5
AT4G12760	0.006653	0.962963	0.993598	5.932238	5.925585	5	5
AT2G24400	0.004610	0.962966	0.993598	1.888929	1.884319	5	5
AT3G22500	-0.005901	0.962978	0.993598	2.395535	2.401436	5	5
AT5G65420	0.008680	0.963026	0.993598	4.793038	4.784358	5	5
AT4G20790	0.003188	0.963079	0.993598	1.732752	1.729563	5	5
AT5G28910	-0.004968	0.963088	0.993598	2.075343	2.080310	5	5
AT5G46360	-0.003706	0.963098	0.993598	2.274867	2.278573	5	5
AT2G22620	0.009812	0.963124	0.993598	3.215472	3.205660	5	5
AT5G65970	-0.013391	0.963148	0.993598	6.121697	6.135088	5	5
AT4G16650	0.004208	0.963185	0.993598	5.385018	5.380809	5	5
AT1G17370	0.005291	0.963240	0.993598	8.124318	8.119027	5	5
AT1G56590	-0.007407	0.963348	0.993598	5.078998	5.086406	5	5
AT4G32280	-0.004752	0.963387	0.993598	2.342042	2.346794	5	5
AT4G13130	-0.009060	0.963454	0.993598	2.839942	2.849001	5	5
AT5G26680	-0.005258	0.963465	0.993598	4.566263	4.571521	5	5
AT2G07626	-0.005307	0.963480	0.993598	2.272902	2.278209	5	5
AT2G17350	0.005101	0.963481	0.993598	5.526246	5.521145	5	5
AT5G25940	-0.005634	0.963591	0.993598	7.458129	7.463762	5	5
AT1G58440	-0.008549	0.963618	0.993598	5.278140	5.286689	5	5
AT2G35635	-0.005407	0.963650	0.993598	7.577981	7.583388	5	5
AT3G55180	0.003981	0.963701	0.993598	1.985622	1.981641	5	5
AT4G38900	-0.003442	0.963719	0.993598	5.312212	5.315654	5	5
AT5G57480	-0.004796	0.963786	0.993598	2.570970	2.575766	5	5
AT1G18160	-0.006135	0.963970	0.993598	6.974282	6.980417	5	5
AT5G55360	-0.005482	0.964028	0.993598	2.253492	2.258974	5	5
AT1G74360	-0.009196	0.964086	0.993598	3.238885	3.248081	5	5
AT3G43420	-0.003818	0.964093	0.993598	1.751154	1.754971	5	5
AT1G19860	0.005720	0.964165	0.993598	4.628854	4.623134	5	5
AT5G46820	-0.027120	0.964239	0.993598	3.613826	3.640946	5	5
AT2G32680	0.005095	0.964299	0.993598	2.155536	2.150442	5	5
AT3G10140	0.005089	0.964334	0.993598	4.805797	4.800708	5	5
AT5G04840	-0.005527	0.964397	0.993598	3.087560	3.093087	5	5
AT5G48180	-0.006868	0.964404	0.993598	5.560441	5.567309	5	5
AT3G15280	0.004628	0.964437	0.993598	2.210138	2.205510	5	5
AT3G02420	-0.004579	0.964507	0.993598	7.090265	7.094845	5	5
AT1G32240	0.010540	0.964520	0.993598	4.270141	4.259601	5	5
AT5G20920	0.004523	0.964542	0.993598	8.592951	8.588428	5	5
AT4G09850	0.003640	0.964556	0.993598	1.964180	1.960540	5	5
AT5G59740	-0.006948	0.964559	0.993598	5.189730	5.196678	5	5
AT5G27010	-0.009914	0.964576	0.993598	5.947604	5.957517	5	5
AT1G63780	0.004902	0.964593	0.993598	6.020310	6.015409	5	5
AT1G23600	0.005306	0.964598	0.993598	2.128503	2.123197	5	5
AT1G73360	0.003771	0.964734	0.993648	2.042898	2.039126	5	5
AT2G35980	-0.018489	0.964740	0.993648	2.869741	2.888230	5	5
AT1G64253	0.003287	0.964894	0.993661	2.251102	2.247816	5	5
AT1G21700	0.006891	0.964895	0.993661	6.358776	6.351886	5	5
AT3G63360	0.008290	0.964963	0.993661	2.537295	2.529006	5	5
AT2G20960	0.011225	0.964993	0.993661	4.090948	4.079723	5	5
AT4G26540	-0.003110	0.965133	0.993661	2.059235	2.062346	5	5
AT3G03330	-0.006663	0.965309	0.993661	6.764929	6.771593	5	5
AT5G17400	-0.006982	0.965329	0.993661	5.348174	5.355156	5	5
AT1G73510	0.005421	0.965334	0.993661	1.991514	1.986093	5	5
AT4G15475	0.005317	0.965430	0.993661	5.660033	5.654717	5	5
AT3G44160	-0.005042	0.965562	0.993661	5.287222	5.292264	5	5
AT5G63070	-0.004640	0.965567	0.993661	2.254103	2.258743	5	5
AT5G57360	-0.005683	0.965594	0.993661	4.453897	4.459580	5	5
AT5G05300	-0.015532	0.965634	0.993661	3.390631	3.406163	5	5
AT3G05660	0.004964	0.965657	0.993661	2.248095	2.243131	5	5
ATCG01300	0.011105	0.965668	0.993661	6.907647	6.896543	5	5
AT5G47930	0.007093	0.965697	0.993661	10.011287	10.004195	5	5
AT3G02290	0.003427	0.965730	0.993661	4.771189	4.767762	5	5
AT2G34980	-0.005207	0.965783	0.993661	2.720271	2.725479	5	5
AT4G19570	0.002397	0.965797	0.993661	1.970718	1.968321	5	5
AT1G53050	-0.003640	0.965806	0.993661	6.701145	6.704785	5	5
AT3G52470	-0.011397	0.965838	0.993661	8.025370	8.036767	5	5
AT5G25580	-0.006635	0.965854	0.993661	3.985656	3.992290	5	5
AT1G71160	-0.002554	0.965860	0.993661	1.914079	1.916633	5	5
AT2G42940	0.004877	0.965987	0.993688	2.254300	2.249423	5	5
AT3G20140	0.004260	0.966006	0.993688	2.157335	2.153075	5	5
AT2G21910	-0.003800	0.966025	0.993688	1.830133	1.833932	5	5
AT4G21990	0.004971	0.966215	0.993743	7.145884	7.140913	5	5
AT5G57740	-0.008510	0.966238	0.993743	5.144002	5.152512	5	5
AT4G23110	0.003747	0.966248	0.993743	1.654043	1.650297	5	5
AT1G66020	-0.016864	0.966316	0.993743	5.538838	5.555701	5	5
AT2G04039	-0.008085	0.966385	0.993743	4.840827	4.848912	5	5
AT4G30910	-0.007177	0.966393	0.993743	6.950462	6.957639	5	5
AT5G58520	-0.002340	0.966402	0.993743	6.581415	6.583756	5	5
AT2G26880	-0.004097	0.966520	0.993776	1.971508	1.975605	5	5
AT3G15900	-0.008234	0.966552	0.993776	4.178302	4.186535	5	5
AT1G61630	0.005187	0.966573	0.993776	2.201931	2.196744	5	5
AT2G45890	-0.015121	0.966758	0.993897	3.621741	3.636862	5	5
AT5G44850	-0.004349	0.966909	0.993897	2.020707	2.025056	5	5
AT4G19240	0.005476	0.966948	0.993897	3.558747	3.553271	5	5
AT4G16060	-0.003639	0.967056	0.993897	6.508131	6.511770	5	5
AT1G64750	0.006351	0.967163	0.993897	8.186523	8.180172	5	5
AT3G01170	-0.004569	0.967171	0.993897	4.446540	4.451109	5	5
AT4G24120	-0.005588	0.967227	0.993897	2.887007	2.892595	5	5
AT4G13070	0.005247	0.967246	0.993897	2.999957	2.994710	5	5
AT1G15900	-0.007540	0.967268	0.993897	2.828799	2.836339	5	5
AT3G55670	0.003321	0.967299	0.993897	1.703093	1.699773	5	5
AT3G62970	0.004526	0.967332	0.993897	6.358067	6.353541	5	5
AT2G42720	0.003921	0.967363	0.993897	2.392244	2.388323	5	5
AT3G20790	-0.003031	0.967393	0.993897	7.461141	7.464172	5	5
AT3G63120	-0.007527	0.967474	0.993897	7.327466	7.334993	5	5
AT2G17310	-0.003560	0.967505	0.993897	1.961622	1.965182	5	5
AT5G23320	-0.004073	0.967525	0.993897	3.429652	3.433725	5	5
AT1G74490	0.003186	0.967698	0.993897	2.613889	2.610703	5	5
AT1G56350	0.007631	0.967775	0.993897	4.590543	4.582913	5	5
AT5G53060	-0.005830	0.967814	0.993897	4.021675	4.027505	5	5
AT5G22900	-0.004157	0.967825	0.993897	1.849189	1.853346	5	5
AT2G20070	0.003329	0.967834	0.993897	2.388818	2.385489	5	5
AT1G24240	0.009236	0.967896	0.993897	3.127696	3.118459	5	5
AT4G22650	-0.004010	0.967941	0.993897	2.041006	2.045016	5	5
AT2G41870	-0.007301	0.967945	0.993897	4.323682	4.330983	5	5
AT4G20200	0.004085	0.968054	0.993897	1.974463	1.970378	5	5
AT1G60470	-0.016126	0.968075	0.993897	3.166514	3.182641	5	5
AT5G55900	0.004776	0.968116	0.993897	3.620036	3.615260	5	5
AT4G31805	-0.002598	0.968131	0.993897	1.831331	1.833928	5	5
AT5G51640	-0.005312	0.968138	0.993897	4.383004	4.388316	5	5
AT5G56310	0.003542	0.968171	0.993897	2.113945	2.110403	5	5
AT5G17040	0.004480	0.968190	0.993897	2.607793	2.603314	5	5
AT5G19050	0.004124	0.968201	0.993897	4.831178	4.827053	5	5
AT2G15110	-0.004931	0.968215	0.993897	1.884796	1.889727	5	5
AT1G61590	-0.011749	0.968535	0.994016	3.624285	3.636034	5	5
AT1G77380	0.006455	0.968540	0.994016	3.606743	3.600288	5	5
AT5G40280	-0.003423	0.968566	0.994016	5.415214	5.418637	5	5
AT3G26760	0.010012	0.968581	0.994016	3.797021	3.787009	5	5
AT2G07724	0.005548	0.968599	0.994016	2.386263	2.380715	5	5
AT1G60390	0.005422	0.968608	0.994016	7.055634	7.050212	5	5
AT2G18150	0.009341	0.968826	0.994148	8.718804	8.709463	5	5
AT2G30570	-0.007426	0.968829	0.994148	9.599056	9.606482	5	5
AT4G13345	0.010009	0.968956	0.994231	4.860037	4.850028	5	5
AT1G18400	-0.017186	0.969264	0.994458	3.265653	3.282839	5	5
AT1G73630	-0.008002	0.969269	0.994458	6.435463	6.443464	5	5
AT1G21380	-0.004592	0.969375	0.994479	6.296607	6.301199	5	5
AT1G78110	-0.006305	0.969383	0.994479	4.977043	4.983348	5	5
AT4G09010	-0.004540	0.969551	0.994582	7.030248	7.034788	5	5
AT4G16860	0.013474	0.969575	0.994582	2.452336	2.438862	5	5
AT1G80630	-0.005058	0.969633	0.994594	3.955135	3.960193	5	5
AT1G23590	0.004102	0.969744	0.994660	1.946936	1.942834	5	5
AT1G77800	0.004670	0.969813	0.994669	5.290102	5.285433	5	5
AT1G69500	-0.003294	0.969845	0.994669	1.751026	1.754320	5	5
AT2G39470	-0.007426	0.969963	0.994740	4.386986	4.394412	5	5
AT1G03457	0.007509	0.970042	0.994740	3.275872	3.268363	5	5
AT1G29460	-0.002834	0.970069	0.994740	1.746973	1.749807	5	5
ATCG00070	-0.012907	0.970170	0.994740	6.741339	6.754246	5	5
AT4G27320	-0.006745	0.970352	0.994740	5.790220	5.796965	5	5
AT5G45560	-0.004689	0.970361	0.994740	5.123973	5.128662	5	5
AT5G48930	-0.004861	0.970439	0.994740	8.701964	8.706825	5	5
AT5G63530	-0.011547	0.970467	0.994740	6.644971	6.656518	5	5
AT1G25500	-0.005272	0.970507	0.994740	4.634250	4.639522	5	5
AT4G20290	0.003752	0.970569	0.994740	2.220985	2.217233	5	5
AT3G13222	-0.003596	0.970595	0.994740	5.835621	5.839218	5	5
AT3G05220	0.005031	0.970670	0.994740	8.280866	8.275834	5	5
AT5G10120	0.003008	0.970774	0.994740	1.852131	1.849123	5	5
AT5G02280	0.004371	0.970774	0.994740	7.089483	7.085112	5	5
AT2G33230	-0.002388	0.970783	0.994740	2.249339	2.251727	5	5
AT1G63080	-0.003196	0.970804	0.994740	2.119335	2.122531	5	5
AT1G10490	-0.004472	0.970861	0.994740	4.874989	4.879461	5	5
AT3G22450	-0.003673	0.970867	0.994740	3.394291	3.397964	5	5
AT4G13200	-0.004131	0.970872	0.994740	5.471212	5.475343	5	5
AT5G36290	0.003733	0.970887	0.994740	8.038023	8.034290	5	5
AT3G59680	-0.005193	0.970962	0.994740	4.523387	4.528580	5	5
AT2G30420	0.006522	0.970980	0.994740	2.116936	2.110414	5	5
AT3G19900	-0.003632	0.971119	0.994740	5.546677	5.550309	5	5
AT3G12570	-0.001348	0.971125	0.994740	6.725467	6.726815	5	5
AT4G17670	-0.008669	0.971151	0.994740	6.827185	6.835854	5	5
AT1G67590	-0.005295	0.971205	0.994740	2.744812	2.750108	5	5
AT3G25720	0.005172	0.971208	0.994740	2.365456	2.360284	5	5
AT4G27900	-0.007145	0.971223	0.994740	5.178034	5.185180	5	5
AT1G22110	0.003266	0.971355	0.994740	2.034220	2.030954	5	5
AT3G12750	-0.010431	0.971389	0.994740	6.681783	6.692214	5	5
AT5G17620	0.004110	0.971434	0.994740	6.775429	6.771319	5	5
AT2G25050	-0.005450	0.971477	0.994740	2.763895	2.769345	5	5
AT2G03450	0.004957	0.971483	0.994740	4.431790	4.426833	5	5
AT1G52400	0.011503	0.971572	0.994740	11.142328	11.130826	5	5
AT5G50600	-0.005365	0.971608	0.994740	1.948126	1.953490	5	5
AT1G66040	-0.004971	0.971676	0.994746	4.696352	4.701323	5	5
AT5G41520	0.003716	0.971846	0.994849	10.051108	10.047392	5	5
AT5G19970	0.007800	0.971882	0.994849	3.224846	3.217046	5	5
AT5G17300	-0.009979	0.971916	0.994849	4.954866	4.964845	5	5
AT1G76100	0.005120	0.972036	0.994878	8.535875	8.530755	5	5
AT1G55670	0.003572	0.972083	0.994878	10.510915	10.507343	5	5
AT4G31980	-0.005949	0.972231	0.994982	4.411999	4.417947	5	5
AT1G08550	0.005358	0.972496	0.995177	4.025520	4.020162	5	5
AT4G31310	-0.007024	0.972515	0.995177	4.690383	4.697407	5	5
AT2G20080	-0.004543	0.972570	0.995182	1.694646	1.699190	5	5
AT5G38340	-0.004368	0.972738	0.995182	2.491565	2.495933	5	5
AT5G27290	0.005575	0.972775	0.995182	3.192423	3.186848	5	5
AT3G46720	-0.003926	0.972846	0.995182	1.910422	1.914347	5	5
AT3G04160	0.003911	0.972871	0.995182	2.343886	2.339975	5	5
AT5G22940	0.006156	0.972874	0.995182	2.895434	2.889278	5	5
AT1G09900	-0.004159	0.972926	0.995182	3.853931	3.858090	5	5
AT1G31250	0.002773	0.972964	0.995182	1.942315	1.939542	5	5
AT3G15790	-0.005841	0.972973	0.995182	6.090105	6.095946	5	5
AT1G77470	0.004398	0.972986	0.995182	5.254841	5.250443	5	5
AT3G56260	0.004502	0.973027	0.995182	2.534313	2.529811	5	5
AT5G44050	0.009028	0.973169	0.995183	3.059299	3.050271	5	5
AT2G26910	-0.004943	0.973188	0.995183	4.705190	4.710133	5	5
AT1G49860	0.005384	0.973248	0.995183	3.053156	3.047772	5	5
AT3G57750	0.002731	0.973248	0.995183	5.032504	5.029774	5	5
AT5G48485	0.005528	0.973341	0.995183	12.011816	12.006288	5	5
AT5G48780	0.003683	0.973392	0.995183	2.135283	2.131601	5	5
AT1G51670	0.005902	0.973407	0.995183	2.665879	2.659978	5	5
AT4G12000	0.004961	0.973452	0.995183	4.048034	4.043073	5	5
AT1G55830	-0.005168	0.973561	0.995183	4.245834	4.251002	5	5
AT1G63970	-0.004459	0.973566	0.995183	6.707723	6.712181	5	5
AT1G73600	0.010415	0.973605	0.995183	7.239087	7.228672	5	5
AT5G64816	-0.003361	0.973618	0.995183	7.423600	7.426961	5	5
AT5G63890	-0.004034	0.973630	0.995183	6.713343	6.717378	5	5
AT3G58810	-0.003934	0.973749	0.995245	2.467609	2.471542	5	5
AT3G15220	-0.005007	0.973784	0.995245	5.910969	5.915976	5	5
AT5G54390	-0.004956	0.973936	0.995306	8.145922	8.150878	5	5
AT5G38460	0.004480	0.974105	0.995432	4.090866	4.086386	5	5
AT1G01030	-0.004658	0.974231	0.995439	1.972061	1.976719	5	5
AT2G35920	0.003588	0.974234	0.995439	5.358056	5.354469	5	5
AT1G22090	-0.003440	0.974310	0.995439	2.072719	2.076158	5	5
AT1G71230	-0.004158	0.974342	0.995439	5.179969	5.184126	5	5
