TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G07910	0.053783	0.800790	0.989747	7.625201	7.571418	3	3
AT3G44300	-0.060435	0.800832	0.989747	8.808169	8.868604	3	3
AT3G55180	0.032594	0.800979	0.989841	2.050321	2.017727	3	3
AT1G15190	-0.062473	0.801000	0.989841	2.660207	2.722680	3	3
AT3G03750	-0.153996	0.801057	0.989855	3.005058	3.159054	3	3
AT1G05790	-0.113155	0.801119	0.989874	4.888221	5.001377	3	3
AT2G36690	0.241993	0.801280	0.989998	4.484824	4.242831	3	3
AT1G61070	-0.039994	0.801362	0.989998	1.880615	1.920609	3	3
AT5G20900	0.047202	0.801446	0.989998	7.620919	7.573718	3	3
AT5G28900	-0.050233	0.801464	0.989998	6.097072	6.147305	3	3
AT4G30050	0.040627	0.801513	0.989998	2.192528	2.151901	3	3
AT1G74880	-0.083573	0.801536	0.989998	6.172711	6.256284	3	3
AT3G54610	0.103490	0.801541	0.989998	4.457188	4.353699	3	3
AT3G53230	0.075550	0.801650	0.990076	4.421104	4.345555	3	3
AT5G02570	-0.060162	0.801746	0.990090	2.364687	2.424848	3	3
AT1G23140	0.115183	0.801832	0.990090	3.059686	2.944502	3	3
ATMG00270	-0.068267	0.801858	0.990090	5.988070	6.056337	3	3
AT1G30455	-0.046675	0.801870	0.990090	1.661721	1.708397	3	3
AT3G44890	-0.080053	0.801892	0.990090	7.506890	7.586944	3	3
AT3G49390	0.047586	0.802016	0.990147	4.305894	4.258308	3	3
AT3G49310	0.142722	0.802030	0.990147	4.919142	4.776420	3	3
AT2G46800	-0.031780	0.802131	0.990216	5.975237	6.007017	3	3
AT1G16590	-0.151804	0.802200	0.990232	3.615940	3.767744	3	3
AT1G75050	0.011953	0.802240	0.990232	2.512927	2.500974	3	3
AT4G39410	0.073969	0.802334	0.990232	3.175983	3.102015	3	3
AT2G13570	-0.060880	0.802361	0.990232	1.984891	2.045772	3	3
AT2G43760	-0.039338	0.802427	0.990232	8.020380	8.059718	3	3
AT3G63410	-0.062065	0.802467	0.990232	8.644784	8.706849	3	3
AT1G61390	0.033433	0.802467	0.990232	1.905926	1.872493	3	3
AT1G64320	-0.066935	0.802528	0.990251	3.156360	3.223295	3	3
AT1G57765	-0.052791	0.802802	0.990463	3.433613	3.486404	3	3
AT5G23550	-0.094893	0.803011	0.990463	4.727401	4.822294	3	3
AT1G15470	0.110849	0.803093	0.990463	6.209415	6.098566	3	3
AT1G02790	-0.023654	0.803108	0.990463	2.575930	2.599583	3	3
AT3G16550	0.050976	0.803130	0.990463	1.943728	1.892752	3	3
AT3G04560	-0.082481	0.803182	0.990463	5.462624	5.545105	3	3
AT1G64200	0.095679	0.803208	0.990463	5.837907	5.742228	3	3
AT3G51090	0.055932	0.803261	0.990463	2.650360	2.594428	3	3
AT5G27510	0.025981	0.803277	0.990463	1.993875	1.967894	3	3
AT4G34100	-0.031797	0.803281	0.990463	6.741721	6.773518	3	3
AT1G71691	0.030601	0.803408	0.990463	1.989901	1.959299	3	3
AT1G05460	-0.039653	0.803414	0.990463	7.455510	7.495163	3	3
AT1G27760	0.070225	0.803526	0.990463	5.574622	5.504397	3	3
AT3G53700	-0.075665	0.803534	0.990463	3.478352	3.554017	3	3
AT2G47640	-0.046941	0.803561	0.990463	7.818039	7.864980	3	3
AT5G08260	0.105255	0.803706	0.990463	5.741218	5.635963	3	3
AT5G18630	-0.081541	0.803859	0.990463	5.486674	5.568216	3	3
AT1G25420	-0.044780	0.803879	0.990463	5.078827	5.123606	3	3
AT1G29395	0.110919	0.803905	0.990463	3.531456	3.420537	3	3
AT4G34020	0.074377	0.803976	0.990463	3.873464	3.799088	3	3
AT3G56860	-0.050193	0.804006	0.990463	5.859580	5.909773	3	3
AT3G46450	-0.089759	0.804013	0.990463	5.785216	5.874975	3	3
AT4G09680	0.054449	0.804038	0.990463	3.300799	3.246349	3	3
AT3G05327	0.043393	0.804148	0.990463	2.098375	2.054983	3	3
AT4G20140	0.151658	0.804289	0.990463	4.058754	3.907096	3	3
AT5G35540	0.032754	0.804292	0.990463	1.718799	1.686045	3	3
AT2G46375	-0.051964	0.804346	0.990463	2.154336	2.206300	3	3
AT2G02250	-0.050804	0.804393	0.990463	2.162490	2.213293	3	3
AT5G45000	0.060844	0.804420	0.990463	2.307493	2.246649	3	3
AT5G25480	-0.071586	0.804567	0.990463	2.422404	2.493990	3	3
AT1G73340	-0.087110	0.804573	0.990463	2.127788	2.214898	3	3
AT1G54520	-0.067751	0.804653	0.990463	6.084523	6.152274	3	3
AT2G27710	-0.078810	0.804662	0.990463	9.361607	9.440416	3	3
AT5G43640	-0.099962	0.804687	0.990463	2.800538	2.900500	3	3
AT1G10650	-0.068054	0.804751	0.990463	6.675152	6.743206	3	3
AT2G46440	0.111731	0.804781	0.990463	3.658033	3.546302	3	3
AT4G11400	0.062454	0.804804	0.990463	2.305603	2.243149	3	3
AT2G46950	-0.079420	0.804811	0.990463	2.534527	2.613947	3	3
AT1G29940	0.153154	0.804828	0.990463	5.760710	5.607557	3	3
AT5G41850	0.100442	0.804852	0.990463	4.338747	4.238305	3	3
AT1G20410	-0.045105	0.804855	0.990463	5.636352	5.681457	3	3
AT5G19020	-0.085674	0.804890	0.990463	3.329809	3.415482	3	3
AT5G51970	0.065950	0.804916	0.990463	8.155685	8.089736	3	3
AT2G19860	-0.146772	0.804985	0.990463	4.533004	4.679776	3	3
AT3G45090	0.088907	0.805094	0.990463	5.708953	5.620046	3	3
AT1G72290	-0.075228	0.805143	0.990463	1.930263	2.005491	3	3
AT3G56870	0.099479	0.805163	0.990463	3.037475	2.937997	3	3
AT3G04910	0.056458	0.805167	0.990463	7.454480	7.398022	3	3
AT3G15890	0.082283	0.805204	0.990463	3.832356	3.750074	3	3
AT2G16960	0.025704	0.805297	0.990463	2.081235	2.055530	3	3
AT1G67030	-0.072284	0.805405	0.990463	4.867146	4.939431	3	3
AT3G60490	0.101056	0.805495	0.990463	5.444196	5.343140	3	3
AT3G17430	-0.037672	0.805508	0.990463	5.030108	5.067780	3	3
AT3G08020	0.108001	0.805525	0.990463	4.533757	4.425756	3	3
AT3G11370	0.031917	0.805640	0.990463	1.959264	1.927347	3	3
AT4G21240	0.035861	0.805654	0.990463	1.886734	1.850873	3	3
AT1G65170	-0.034981	0.805656	0.990463	1.885703	1.920684	3	3
AT4G25280	0.035830	0.805731	0.990463	4.527583	4.491753	3	3
AT4G10270	-0.137661	0.805817	0.990463	6.989214	7.126875	3	3
AT5G64710	0.074170	0.805897	0.990463	2.411966	2.337796	3	3
AT1G79100	0.021842	0.805978	0.990463	1.851961	1.830119	3	3
AT2G16920	0.140399	0.805988	0.990463	4.219302	4.078903	3	3
AT5G49620	-0.039397	0.806018	0.990463	1.948631	1.988028	3	3
AT2G45100	0.130099	0.806023	0.990463	5.303350	5.173251	3	3
AT4G20400	-0.090830	0.806029	0.990463	4.638773	4.729603	3	3
AT3G53440	0.157799	0.806059	0.990463	3.748260	3.590460	3	3
AT4G14320	-0.028514	0.806077	0.990463	10.225832	10.254346	3	3
AT4G04800	-0.068571	0.806102	0.990463	4.389505	4.458076	3	3
AT4G24530	-0.099186	0.806110	0.990463	4.108742	4.207929	3	3
AT3G61790	-0.057607	0.806149	0.990463	3.478347	3.535954	3	3
AT4G20060	-0.084488	0.806176	0.990463	2.436372	2.520860	3	3
AT5G59760	0.059559	0.806221	0.990463	2.543374	2.483815	3	3
AT3G60180	-0.041044	0.806223	0.990463	4.534488	4.575532	3	3
AT1G18270	0.069947	0.806273	0.990463	5.272150	5.202203	3	3
AT2G37710	-0.054279	0.806300	0.990463	7.097170	7.151449	3	3
AT3G45940	-0.024878	0.806311	0.990463	2.057229	2.082107	3	3
AT3G01090	-0.059286	0.806320	0.990463	4.962582	5.021868	3	3
AT3G44380	-0.158167	0.806344	0.990463	4.821919	4.980086	3	3
AT3G13360	-0.145289	0.806382	0.990463	6.478602	6.623891	3	3
AT3G45750	-0.052889	0.806445	0.990484	2.431174	2.484063	3	3
AT4G12420	0.094763	0.806541	0.990523	7.457323	7.362561	3	3
AT3G23190	-0.144640	0.806592	0.990523	4.147737	4.292377	3	3
AT4G02790	0.078878	0.806651	0.990523	5.103694	5.024816	3	3
AT3G22121	-0.139057	0.806683	0.990523	9.841397	9.980454	3	3
AT1G62760	0.108776	0.806850	0.990523	2.420915	2.312139	3	3
AT4G22940	0.034918	0.806893	0.990523	1.952556	1.917639	3	3
AT1G07280	0.067361	0.806903	0.990523	5.362650	5.295290	3	3
AT5G60790	-0.115237	0.806930	0.990523	7.101637	7.216875	3	3
AT1G28170	0.033786	0.806936	0.990523	1.905696	1.871909	3	3
AT5G40530	0.066394	0.807112	0.990523	4.740128	4.673733	3	3
AT1G61940	-0.032086	0.807160	0.990523	1.925350	1.957436	3	3
AT1G33440	-0.053453	0.807186	0.990523	2.892330	2.945783	3	3
AT1G47770	0.039430	0.807208	0.990523	2.296219	2.256788	3	3
AT5G24850	-0.064631	0.807443	0.990523	2.741920	2.806551	3	3
AT2G41000	0.072503	0.807462	0.990523	3.681646	3.609143	3	3
AT1G27610	-0.042918	0.807515	0.990523	1.739206	1.782124	3	3
AT1G03230	0.072660	0.807583	0.990523	7.641003	7.568343	3	3
AT3G07600	-0.128258	0.807636	0.990523	4.069542	4.197800	3	3
AT2G28760	0.073386	0.807773	0.990523	6.324378	6.250992	3	3
AT4G15790	0.157356	0.807781	0.990523	5.009670	4.852315	3	3
AT5G39280	-0.105318	0.807822	0.990523	2.295890	2.401209	3	3
AT4G32290	-0.093691	0.807839	0.990523	5.231794	5.325485	3	3
AT3G51430	-0.048543	0.807883	0.990523	5.222640	5.271183	3	3
AT5G16290	-0.090795	0.807896	0.990523	4.521598	4.612393	3	3
AT1G64050	0.032010	0.807897	0.990523	4.871246	4.839236	3	3
AT1G55265	0.082613	0.807909	0.990523	5.208708	5.126094	3	3
AT1G53530	0.093747	0.807951	0.990523	4.850982	4.757236	3	3
AT1G14490	-0.050759	0.807989	0.990523	2.640072	2.690831	3	3
AT3G09780	0.072666	0.808000	0.990523	5.205949	5.133284	3	3
AT3G51800	-0.056851	0.808021	0.990523	8.709295	8.766145	3	3
AT2G45450	0.070255	0.808043	0.990523	4.100763	4.030509	3	3
AT5G15330	0.084268	0.808045	0.990523	3.068698	2.984430	3	3
AT5G15970	-0.121730	0.808069	0.990523	10.733403	10.855133	3	3
AT3G02690	-0.042965	0.808135	0.990523	6.377107	6.420073	3	3
AT5G57410	-0.083605	0.808195	0.990523	5.841359	5.924964	3	3
AT5G60640	0.017361	0.808198	0.990523	8.782732	8.765371	3	3
AT3G20880	-0.068743	0.808247	0.990523	2.404439	2.473182	3	3
AT1G67250	-0.053720	0.808395	0.990523	7.844312	7.898032	3	3
AT3G14600	0.096668	0.808404	0.990523	7.824301	7.727633	3	3
AT1G72600	0.053537	0.808597	0.990523	2.405015	2.351478	3	3
AT3G54430	0.045167	0.808602	0.990523	4.098698	4.053531	3	3
AT1G12120	0.048587	0.808626	0.990523	7.215451	7.166864	3	3
AT1G50460	0.126336	0.808747	0.990523	5.614728	5.488392	3	3
AT1G08680	0.065357	0.808845	0.990523	5.514690	5.449333	3	3
AT2G38590	0.035007	0.808864	0.990523	2.128939	2.093931	3	3
AT1G70620	0.079656	0.808909	0.990523	7.049204	6.969548	3	3
AT5G57520	-0.054643	0.809001	0.990523	2.267792	2.322435	3	3
AT4G31570	0.088808	0.809081	0.990523	3.350514	3.261706	3	3
AT1G04020	-0.104864	0.809105	0.990523	5.120171	5.225035	3	3
AT4G22980	0.078236	0.809153	0.990523	2.527809	2.449573	3	3
AT1G30473	-0.017847	0.809175	0.990523	2.065281	2.083127	3	3
AT1G49780	-0.083264	0.809179	0.990523	5.042077	5.125341	3	3
AT4G24190	0.017246	0.809313	0.990523	9.873732	9.856486	3	3
AT3G26600	-0.136603	0.809395	0.990523	3.777429	3.914032	3	3
AT5G19960	0.059617	0.809399	0.990523	7.773463	7.713846	3	3
AT3G28500	-0.067292	0.809569	0.990523	5.857466	5.924758	3	3
AT3G26590	-0.101090	0.809597	0.990523	5.568276	5.669365	3	3
AT3G06970	0.056113	0.809611	0.990523	2.207069	2.150956	3	3
AT1G53400	0.058672	0.809634	0.990523	6.712363	6.653691	3	3
AT4G13380	0.051327	0.809645	0.990523	1.943005	1.891679	3	3
AT1G50200	0.097608	0.809666	0.990523	8.424735	8.327126	3	3
AT3G28150	-0.042054	0.809689	0.990523	2.805119	2.847173	3	3
AT5G17400	-0.061644	0.809738	0.990523	4.831558	4.893202	3	3
AT1G16870	0.075885	0.809748	0.990523	5.965996	5.890111	3	3
AT3G63060	0.032808	0.809809	0.990523	2.147825	2.115017	3	3
AT5G49020	-0.039737	0.809827	0.990523	6.549545	6.589281	3	3
AT3G10300	0.104026	0.809828	0.990523	5.417385	5.313359	3	3
AT4G15460	-0.080231	0.809866	0.990523	2.520673	2.600904	3	3
AT3G53180	-0.064425	0.809868	0.990523	5.286351	5.350776	3	3
AT3G28040	-0.056722	0.809932	0.990523	6.501566	6.558288	3	3
AT4G30670	-0.159291	0.809937	0.990523	3.964213	4.123504	3	3
AT5G04160	-0.093645	0.810131	0.990523	4.174206	4.267851	3	3
AT5G57090	-0.081893	0.810133	0.990523	4.050367	4.132260	3	3
AT1G04870	-0.076505	0.810135	0.990523	7.985053	8.061557	3	3
AT4G25980	0.061267	0.810223	0.990523	2.794132	2.732864	3	3
AT2G45380	-0.082242	0.810323	0.990523	2.187567	2.269809	3	3
AT2G19790	-0.035753	0.810359	0.990523	7.211131	7.246884	3	3
AT2G16835	-0.027078	0.810373	0.990523	2.300639	2.327717	3	3
AT3G61850	-0.115460	0.810396	0.990523	4.594580	4.710039	3	3
AT5G58782	0.019297	0.810413	0.990523	1.891261	1.871964	3	3
AT1G33830	-0.025817	0.810440	0.990523	1.850219	1.876036	3	3
AT1G32780	-0.075069	0.810497	0.990523	2.978112	3.053181	3	3
AT4G20270	-0.042318	0.810545	0.990523	8.391205	8.433523	3	3
AT5G48910	0.060652	0.810594	0.990523	4.887509	4.826857	3	3
AT4G20840	-0.130246	0.810625	0.990523	3.172224	3.302470	3	3
AT5G65450	0.099883	0.810710	0.990523	6.048105	5.948221	3	3
AT5G52300	0.080511	0.810755	0.990523	3.003620	2.923109	3	3
AT4G29190	0.148630	0.810785	0.990523	4.227705	4.079075	3	3
AT1G15660	-0.102359	0.810849	0.990523	5.741242	5.843601	3	3
AT4G16535	-0.112729	0.810900	0.990523	3.978786	4.091514	3	3
AT2G29340	0.074012	0.810978	0.990523	5.598021	5.524009	3	3
AT1G06810	0.044938	0.811007	0.990523	1.893886	1.848949	3	3
AT4G26590	-0.067307	0.811019	0.990523	2.670369	2.737676	3	3
AT2G28070	-0.045526	0.811021	0.990523	4.829693	4.875219	3	3
AT1G51170	-0.068670	0.811038	0.990523	3.524312	3.592982	3	3
AT3G51880	0.061688	0.811062	0.990523	8.338165	8.276477	3	3
AT4G13510	-0.099660	0.811065	0.990523	6.078394	6.178055	3	3
AT2G41650	-0.072719	0.811066	0.990523	7.519308	7.592027	3	3
AT1G68400	-0.052580	0.811081	0.990523	3.130133	3.182713	3	3
AT5G59010	-0.057018	0.811195	0.990564	5.628508	5.685526	3	3
AT1G55040	0.060704	0.811207	0.990564	6.588645	6.527941	3	3
AT3G53810	0.057463	0.811267	0.990576	4.062154	4.004691	3	3
AT1G69360	-0.077666	0.811308	0.990576	5.454858	5.532523	3	3
AT1G05350	-0.076474	0.811402	0.990579	5.048825	5.125299	3	3
AT4G28780	-0.225996	0.811402	0.990579	4.255197	4.481193	3	3
AT4G32320	0.102214	0.811557	0.990632	4.492877	4.390664	3	3
AT2G31500	-0.093309	0.811581	0.990632	2.188655	2.281965	3	3
AT2G18160	-0.039773	0.811584	0.990632	7.136177	7.175950	3	3
AT2G19150	0.075263	0.811645	0.990649	3.015194	2.939931	3	3
AT1G09220	-0.048664	0.811735	0.990671	2.931128	2.979792	3	3
AT5G11280	0.035551	0.811765	0.990671	4.137607	4.102056	3	3
AT4G31420	-0.071821	0.811849	0.990671	5.663113	5.734934	3	3
AT5G12250	0.053971	0.811871	0.990671	7.506490	7.452519	3	3
AT2G38450	0.029204	0.811901	0.990671	5.829091	5.799887	3	3
AT2G21090	-0.085559	0.811949	0.990671	4.025925	4.111484	3	3
AT3G15060	-0.087624	0.812032	0.990671	3.870512	3.958137	3	3
AT1G49390	-0.059557	0.812168	0.990671	3.417401	3.476958	3	3
AT4G27640	-0.059517	0.812172	0.990671	3.777623	3.837139	3	3
AT5G44370	0.047279	0.812296	0.990671	3.803027	3.755748	3	3
AT1G49520	0.036715	0.812299	0.990671	2.920286	2.883571	3	3
AT1G16670	0.092780	0.812350	0.990671	6.221347	6.128568	3	3
AT5G57480	-0.133978	0.812438	0.990671	4.987507	5.121485	3	3
AT2G22080	0.024566	0.812447	0.990671	10.617255	10.592689	3	3
AT2G35270	0.132838	0.812470	0.990671	3.331165	3.198327	3	3
AT3G25710	-0.059099	0.812526	0.990671	4.748407	4.807506	3	3
AT5G47990	-0.140953	0.812595	0.990671	7.021521	7.162474	3	3
AT3G25120	-0.092628	0.812622	0.990671	4.701821	4.794449	3	3
AT4G39560	0.109859	0.812639	0.990671	3.502866	3.393007	3	3
AT5G64390	0.057085	0.812729	0.990671	3.177210	3.120125	3	3
AT1G24100	-0.087157	0.812748	0.990671	8.537639	8.624797	3	3
AT5G32470	-0.056979	0.812764	0.990671	5.818362	5.875340	3	3
AT2G45960	-0.071726	0.812798	0.990671	8.175061	8.246787	3	3
AT3G18280	-0.071117	0.813049	0.990671	5.660288	5.731405	3	3
AT1G58430	-0.051232	0.813080	0.990671	1.927547	1.978779	3	3
AT5G46210	0.018653	0.813107	0.990671	8.039626	8.020974	3	3
AT5G50740	-0.112425	0.813166	0.990671	9.536992	9.649417	3	3
AT1G80340	0.096109	0.813229	0.990671	2.345881	2.249772	3	3
AT1G52900	-0.049921	0.813353	0.990671	1.898351	1.948272	3	3
AT5G53060	-0.066862	0.813409	0.990671	4.653235	4.720097	3	3
AT5G55930	0.055269	0.813476	0.990671	3.788083	3.732813	3	3
AT4G36540	0.108217	0.813491	0.990671	6.563282	6.455065	3	3
AT5G67340	0.080328	0.813588	0.990671	3.030200	2.949872	3	3
AT3G03580	-0.067986	0.813589	0.990671	3.051743	3.119729	3	3
AT1G22190	-0.081359	0.813596	0.990671	5.610691	5.692050	3	3
AT2G24560	0.031780	0.813644	0.990671	2.152843	2.121063	3	3
AT4G11840	-0.177664	0.813676	0.990671	5.479517	5.657181	3	3
AT1G62730	0.060122	0.813786	0.990671	3.124962	3.064840	3	3
AT2G21380	-0.038626	0.813912	0.990671	5.357164	5.395790	3	3
AT2G23780	-0.124173	0.813923	0.990671	4.812331	4.936505	3	3
AT5G55800	-0.025197	0.813984	0.990671	1.783239	1.808436	3	3
AT1G16610	0.067095	0.814046	0.990671	3.233008	3.165914	3	3
AT4G40010	-0.097368	0.814121	0.990671	3.904202	4.001571	3	3
AT5G23010	0.059798	0.814166	0.990671	7.675624	7.615826	3	3
AT2G41110	0.107846	0.814254	0.990671	7.204298	7.096452	3	3
AT5G65020	-0.069317	0.814256	0.990671	8.144417	8.213734	3	3
AT5G58390	0.090178	0.814312	0.990671	6.874749	6.784571	3	3
AT3G52060	-0.128420	0.814384	0.990671	5.216393	5.344812	3	3
AT5G09530	-0.124707	0.814391	0.990671	10.025208	10.149916	3	3
AT5G39540	0.025253	0.814395	0.990671	1.836281	1.811028	3	3
AT5G67060	0.049116	0.814448	0.990671	2.286853	2.237738	3	3
AT3G55080	0.060863	0.814455	0.990671	4.181273	4.120410	3	3
AT5G37350	0.067471	0.814473	0.990671	6.872116	6.804645	3	3
AT5G39130	-0.013461	0.814583	0.990671	1.810897	1.824358	3	3
AT5G10190	0.059838	0.814625	0.990671	2.967954	2.908116	3	3
AT3G61590	0.065630	0.814648	0.990671	4.400150	4.334520	3	3
AT5G26040	-0.060894	0.814665	0.990671	2.701646	2.762540	3	3
AT3G51470	-0.043341	0.814691	0.990671	4.146699	4.190040	3	3
AT2G03780	0.082023	0.814697	0.990671	4.864395	4.782372	3	3
AT3G01610	-0.103331	0.814700	0.990671	5.676395	5.779726	3	3
AT3G01450	-0.025695	0.814709	0.990671	1.671243	1.696938	3	3
AT5G38030	0.129193	0.814735	0.990671	4.860759	4.731566	3	3
AT2G47690	-0.025679	0.814765	0.990671	6.133480	6.159159	3	3
AT1G53945	0.036096	0.814826	0.990671	2.237757	2.201661	3	3
AT3G24150	0.080423	0.814884	0.990671	2.809004	2.728581	3	3
AT1G05690	-0.068089	0.814899	0.990671	2.662529	2.730619	3	3
ATCG00490	-0.040547	0.814995	0.990671	12.734648	12.775195	3	3
AT5G06140	-0.045366	0.815042	0.990671	7.129482	7.174848	3	3
AT4G04320	-0.069838	0.815052	0.990671	3.779984	3.849822	3	3
AT5G36190	0.042671	0.815098	0.990671	2.215828	2.173157	3	3
AT1G71220	-0.098437	0.815143	0.990671	5.915293	6.013730	3	3
AT4G18350	0.088857	0.815181	0.990671	3.018391	2.929534	3	3
AT4G37830	-0.105651	0.815186	0.990671	9.420947	9.526599	3	3
AT5G52060	0.073663	0.815271	0.990671	9.368879	9.295216	3	3
AT5G16840	-0.064710	0.815295	0.990671	6.542567	6.607277	3	3
AT2G17390	0.028419	0.815329	0.990671	7.943539	7.915120	3	3
AT1G77610	-0.148200	0.815382	0.990671	5.924073	6.072273	3	3
AT1G32127	-0.094528	0.815401	0.990671	4.551190	4.645717	3	3
AT4G17890	-0.058184	0.815405	0.990671	4.525066	4.583250	3	3
AT2G44630	-0.051806	0.815483	0.990671	3.000259	3.052065	3	3
AT2G44260	0.086635	0.815544	0.990671	2.961247	2.874612	3	3
AT2G19010	-0.023100	0.815562	0.990671	1.802093	1.825193	3	3
AT2G15620	0.051540	0.815579	0.990671	7.696161	7.644621	3	3
AT2G15130	0.047803	0.815661	0.990671	2.841888	2.794085	3	3
AT1G51490	-0.034216	0.815685	0.990671	2.122175	2.156391	3	3
AT4G33925	0.040554	0.815753	0.990671	2.739289	2.698735	3	3
AT1G06520	0.025745	0.815847	0.990671	2.429867	2.404123	3	3
AT1G63690	-0.087654	0.815871	0.990671	6.341041	6.428695	3	3
AT3G52510	0.022556	0.815909	0.990671	2.032669	2.010113	3	3
AT4G35220	-0.056422	0.816200	0.990671	6.093069	6.149491	3	3
AT3G56690	0.074224	0.816290	0.990671	2.769118	2.694895	3	3
AT2G32880	-0.147737	0.816365	0.990671	4.710563	4.858300	3	3
AT1G05840	0.205528	0.816408	0.990671	4.339996	4.134468	3	3
AT4G16500	0.039831	0.816422	0.990671	9.117490	9.077658	3	3
AT1G50170	-0.059195	0.816425	0.990671	6.314318	6.373513	3	3
AT5G16780	0.086826	0.816444	0.990671	6.504722	6.417895	3	3
AT3G53730	0.046251	0.816462	0.990671	8.866335	8.820084	3	3
AT1G09540	0.100566	0.816471	0.990671	2.141985	2.041419	3	3
AT4G17880	-0.081671	0.816485	0.990671	5.067281	5.148952	3	3
AT5G14500	-0.076003	0.816510	0.990671	5.798569	5.874572	3	3
AT5G23840	-0.074783	0.816560	0.990671	2.771312	2.846094	3	3
AT5G54870	0.043262	0.816570	0.990671	5.300991	5.257730	3	3
AT3G54870	0.105512	0.816591	0.990671	2.749663	2.644152	3	3
AT5G02320	-0.082721	0.816710	0.990671	4.464029	4.546749	3	3
AT1G27460	-0.170602	0.816781	0.990671	4.948103	5.118705	3	3
AT5G07780	0.076526	0.816812	0.990671	2.950491	2.873965	3	3
AT3G46130	0.036506	0.816840	0.990671	2.941629	2.905123	3	3
AT5G07350	0.042529	0.816932	0.990671	7.519949	7.477421	3	3
AT5G23230	-0.062934	0.816997	0.990671	2.573034	2.635969	3	3
AT5G47480	0.036301	0.817059	0.990671	5.870986	5.834685	3	3
AT4G34950	-0.087012	0.817073	0.990671	5.227391	5.314402	3	3
AT5G25470	0.025471	0.817080	0.990671	2.111216	2.085745	3	3
AT3G19710	-0.028272	0.817101	0.990671	9.215171	9.243442	3	3
AT3G21760	-0.060771	0.817118	0.990671	4.430174	4.490946	3	3
AT3G44960	-0.105973	0.817267	0.990671	2.701499	2.807472	3	3
AT2G43140	0.084625	0.817281	0.990671	2.627871	2.543246	3	3
AT2G32790	-0.045912	0.817338	0.990671	2.217511	2.263423	3	3
AT5G48010	-0.155491	0.817402	0.990671	5.412062	5.567553	3	3
AT4G33970	0.043078	0.817454	0.990671	2.164052	2.120974	3	3
AT5G60600	-0.089669	0.817458	0.990671	7.304308	7.393977	3	3
AT1G32870	0.096417	0.817492	0.990671	3.237739	3.141323	3	3
AT1G45130	0.069947	0.817513	0.990671	7.363790	7.293843	3	3
AT2G34430	-0.077157	0.817543	0.990671	10.005483	10.082640	3	3
AT3G18380	-0.082429	0.817559	0.990671	6.047918	6.130346	3	3
AT3G28560	0.036426	0.817690	0.990671	2.120583	2.084157	3	3
AT5G67190	-0.058429	0.817697	0.990671	5.539401	5.597830	3	3
AT1G02720	-0.056206	0.817740	0.990671	3.642985	3.699192	3	3
AT5G53850	0.069699	0.817774	0.990671	8.410430	8.340731	3	3
AT5G08180	-0.075107	0.817816	0.990671	7.154341	7.229448	3	3
AT5G50665	-0.084203	0.817835	0.990671	5.734663	5.818867	3	3
AT4G12310	0.074835	0.817846	0.990671	2.682099	2.607263	3	3
AT2G47760	0.052061	0.817900	0.990671	5.360685	5.308625	3	3
AT5G16440	0.041774	0.817903	0.990671	5.253076	5.211302	3	3
AT5G51160	-0.053647	0.817954	0.990671	2.329836	2.383483	3	3
AT2G22490	-0.190394	0.817972	0.990671	5.429912	5.620306	3	3
AT5G41410	-0.147248	0.818016	0.990671	5.192053	5.339301	3	3
AT1G48820	-0.012988	0.818108	0.990727	1.874876	1.887864	3	3
AT3G25890	0.092620	0.818169	0.990744	4.949201	4.856580	3	3
AT1G13980	-0.105521	0.818256	0.990795	6.311298	6.416819	3	3
AT1G33910	-0.093300	0.818396	0.990864	2.384973	2.478273	3	3
AT5G42490	0.046597	0.818407	0.990864	2.113211	2.066614	3	3
AT1G03840	0.026176	0.818549	0.990864	3.239559	3.213382	3	3
AT3G14610	0.090473	0.818705	0.990864	3.246440	3.155966	3	3
AT2G30620	-0.033722	0.818718	0.990864	6.664911	6.698632	3	3
AT1G07830	-0.031057	0.818773	0.990864	6.438323	6.469380	3	3
AT1G70280	-0.076206	0.818783	0.990864	6.485294	6.561500	3	3
AT5G65950	-0.137465	0.818792	0.990864	5.617628	5.755092	3	3
AT1G36980	-0.030820	0.818799	0.990864	7.914973	7.945794	3	3
AT2G16380	0.054068	0.818880	0.990864	2.675654	2.621587	3	3
AT3G20000	-0.055971	0.818888	0.990864	7.528329	7.584300	3	3
AT1G75230	-0.029003	0.818937	0.990864	4.778267	4.807270	3	3
AT5G58220	-0.052429	0.819017	0.990864	5.191587	5.244016	3	3
AT1G76310	-0.088452	0.819089	0.990864	3.442785	3.531237	3	3
AT1G74750	-0.048605	0.819122	0.990864	3.442952	3.491557	3	3
AT3G60750	-0.031250	0.819269	0.990864	9.317826	9.349076	3	3
AT1G73650	-0.053934	0.819327	0.990864	6.124930	6.178865	3	3
AT1G10070	-0.044386	0.819359	0.990864	3.100714	3.145100	3	3
AT2G45400	0.043819	0.819503	0.990864	6.061465	6.017646	3	3
AT5G13960	-0.074834	0.819594	0.990864	5.017964	5.092798	3	3
AT2G34520	-0.047990	0.819628	0.990864	6.428094	6.476085	3	3
AT5G65050	0.047121	0.819656	0.990864	5.437847	5.390726	3	3
AT4G22610	0.138976	0.819670	0.990864	4.111180	3.972204	3	3
