TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G15040	-0.059695	0.609469	0.895519	5.449622	5.509317	5	5
AT4G02680	0.037362	0.609471	0.895519	7.373375	7.336013	5	5
AT4G34610	-0.104496	0.609594	0.895519	3.479131	3.583627	5	5
AT3G01690	0.093569	0.609604	0.895519	8.418953	8.325384	5	5
AT4G34560	0.150630	0.609659	0.895519	5.493935	5.343304	5	5
AT3G17250	-0.115579	0.609671	0.895519	4.575067	4.690646	5	5
AT4G27650	-0.037898	0.609690	0.895519	6.026399	6.064297	5	5
AT2G03390	0.072109	0.609728	0.895519	6.650444	6.578335	5	5
AT1G35710	-0.216322	0.609741	0.895519	3.577760	3.794083	5	5
AT2G26780	0.090337	0.609762	0.895519	5.389631	5.299294	5	5
AT4G15400	-0.044381	0.609809	0.895526	1.803337	1.847718	5	5
AT2G01270	0.036333	0.609990	0.895732	6.400871	6.364538	5	5
AT1G60660	-0.041010	0.610048	0.895756	7.923642	7.964652	5	5
AT4G17585	0.041552	0.610133	0.895790	2.063355	2.021803	5	5
AT2G25070	-0.043887	0.610193	0.895790	7.064253	7.108140	5	5
AT1G09150	-0.030913	0.610196	0.895790	6.981050	7.011963	5	5
AT2G47940	0.054225	0.610310	0.895850	7.580857	7.526632	5	5
AT3G24160	-0.054899	0.610321	0.895850	8.466362	8.521261	5	5
AT3G46500	-0.033572	0.610478	0.896020	2.102066	2.135638	5	5
AT5G04710	0.060706	0.610701	0.896222	5.554667	5.493962	5	5
AT3G01090	0.042603	0.610798	0.896222	6.574777	6.532174	5	5
AT4G33890	0.063313	0.610826	0.896222	5.579773	5.516460	5	5
AT2G26770	0.086781	0.610962	0.896222	5.215857	5.129075	5	5
AT1G34260	-0.095473	0.610980	0.896222	4.825568	4.921041	5	5
AT3G59400	-0.072446	0.611069	0.896222	8.640152	8.712597	5	5
AT3G25790	-0.033665	0.611091	0.896222	2.104958	2.138623	5	5
AT5G19610	0.059071	0.611148	0.896222	2.037248	1.978177	5	5
AT1G52240	-0.057165	0.611160	0.896222	1.977943	2.035108	5	5
AT1G78980	-0.043115	0.611194	0.896222	2.092389	2.135503	5	5
AT3G04600	0.056716	0.611221	0.896222	6.206919	6.150203	5	5
AT1G19450	0.107356	0.611229	0.896222	7.209768	7.102412	5	5
AT5G45690	-0.081367	0.611246	0.896222	2.214292	2.295658	5	5
AT3G27010	-0.031943	0.611286	0.896222	2.842037	2.873980	5	5
AT1G69760	-0.128404	0.611353	0.896222	4.946875	5.075279	5	5
AT1G08280	0.086157	0.611363	0.896222	4.832836	4.746679	5	5
AT5G55340	-0.103144	0.611373	0.896222	2.957927	3.061071	5	5
AT5G14350	0.129271	0.611399	0.896222	3.848987	3.719716	5	5
AT2G33480	0.087442	0.611407	0.896222	4.640947	4.553505	5	5
AT2G47430	-0.038987	0.611539	0.896355	2.150959	2.189946	5	5
AT3G26000	0.058307	0.611635	0.896416	6.219549	6.161242	5	5
AT5G14520	-0.049844	0.611674	0.896416	7.929986	7.979831	5	5
AT1G13690	-0.051016	0.611706	0.896416	6.852513	6.903529	5	5
AT1G22730	0.059368	0.611756	0.896429	5.091743	5.032376	5	5
AT4G32430	-0.086558	0.611845	0.896430	2.384520	2.471078	5	5
AT1G11340	-0.050705	0.611910	0.896430	2.083909	2.134614	5	5
AT5G14750	-0.069758	0.611955	0.896430	2.174085	2.243843	5	5
AT5G17660	0.083427	0.611960	0.896430	4.319458	4.236032	5	5
AT1G05440	-0.124420	0.611998	0.896430	3.298865	3.423285	5	5
AT3G12460	0.076454	0.612007	0.896430	2.660514	2.584061	5	5
AT1G03055	-0.077824	0.612187	0.896632	2.576080	2.653903	5	5
AT1G52380	-0.073159	0.612352	0.896783	6.496868	6.570027	5	5
AT5G42190	-0.036346	0.612373	0.896783	8.226500	8.262846	5	5
AT4G28990	-0.053997	0.612526	0.896919	4.846007	4.900004	5	5
AT4G21090	-0.044456	0.612550	0.896919	6.292212	6.336668	5	5
AT1G03860	0.050999	0.612615	0.896935	8.167496	8.116497	5	5
AT1G53100	0.072873	0.612685	0.896935	2.349322	2.276449	5	5
AT4G39620	0.100011	0.612764	0.896989	4.884036	4.784025	5	5
AT3G48480	0.104813	0.612842	0.897042	2.991361	2.886548	5	5
AT3G04460	0.039828	0.612890	0.897051	4.899040	4.859212	5	5
AT1G29460	-0.049901	0.612960	0.897093	2.119920	2.169821	5	5
AT1G21440	0.142022	0.613006	0.897099	9.727772	9.585750	5	5
AT3G07920	0.047051	0.613096	0.897125	2.206469	2.159418	5	5
AT1G20135	-0.053840	0.613126	0.897125	1.935122	1.988962	5	5
AT2G20510	-0.065308	0.613209	0.897125	1.994878	2.060186	5	5
AT2G19320	-0.033576	0.613290	0.897125	1.969442	2.003018	5	5
AT3G26060	-0.051920	0.613317	0.897125	9.308595	9.360515	5	5
AT1G66580	0.043125	0.613339	0.897125	9.884079	9.840954	5	5
AT3G57560	-0.070940	0.613356	0.897125	6.790808	6.861748	5	5
AT1G80420	0.086110	0.613395	0.897125	4.689432	4.603322	5	5
AT1G09840	-0.049667	0.613434	0.897125	7.014437	7.064105	5	5
AT1G11790	0.077168	0.613547	0.897125	5.943596	5.866428	5	5
AT5G13880	-0.128181	0.613574	0.897125	3.786828	3.915009	5	5
AT3G20730	0.067715	0.613618	0.897125	2.508469	2.440754	5	5
AT1G53280	0.031227	0.613622	0.897125	8.656095	8.624868	5	5
AT4G09630	0.107779	0.613660	0.897125	4.730337	4.622558	5	5
AT1G64450	0.070636	0.613683	0.897125	4.223417	4.152781	5	5
AT5G10210	0.114846	0.613781	0.897125	3.016913	2.902067	5	5
AT4G13130	-0.050367	0.613793	0.897125	2.648166	2.698533	5	5
AT2G30630	-0.048148	0.613848	0.897125	1.903147	1.951295	5	5
AT5G47700	-0.047993	0.613879	0.897125	10.154464	10.202457	5	5
AT3G10140	-0.058814	0.613903	0.897125	5.048162	5.106976	5	5
AT3G25210	0.065690	0.613911	0.897125	2.559084	2.493393	5	5
AT2G01260	-0.049790	0.613941	0.897125	4.203446	4.253236	5	5
AT2G28320	-0.056514	0.614087	0.897244	4.773012	4.829527	5	5
AT1G67410	-0.094821	0.614106	0.897244	3.540342	3.635163	5	5
AT2G19900	0.065346	0.614289	0.897451	3.109170	3.043824	5	5
AT4G14390	0.094526	0.614412	0.897466	4.230660	4.136134	5	5
AT4G04640	0.037676	0.614414	0.897466	10.763343	10.725667	5	5
AT5G47950	-0.042546	0.614546	0.897466	2.209740	2.252287	5	5
AT4G25230	-0.071239	0.614560	0.897466	5.695110	5.766349	5	5
AT1G50450	0.056426	0.614648	0.897466	6.107608	6.051182	5	5
ATMG00980	-0.079772	0.614676	0.897466	2.944418	3.024189	5	5
AT4G04955	0.115663	0.614747	0.897466	4.515433	4.399770	5	5
AT1G33920	-0.057780	0.614751	0.897466	2.485661	2.543441	5	5
AT1G02940	0.100405	0.614797	0.897466	2.187229	2.086824	5	5
AT2G35760	-0.086444	0.614809	0.897466	5.093795	5.180239	5	5
AT1G55510	-0.061203	0.614863	0.897466	5.580666	5.641869	5	5
AT1G04970	0.050664	0.614871	0.897466	6.080624	6.029960	5	5
AT5G58970	-0.077912	0.614951	0.897466	5.591630	5.669542	5	5
AT5G06630	-0.154059	0.615015	0.897466	3.408602	3.562660	5	5
AT4G38200	-0.056788	0.615029	0.897466	5.382267	5.439055	5	5
AT3G50640	0.023519	0.615034	0.897466	2.582081	2.558562	5	5
AT5G64860	0.083449	0.615048	0.897466	6.866876	6.783427	5	5
AT2G04940	-0.051846	0.615093	0.897466	5.430737	5.482582	5	5
AT3G55380	-0.044561	0.615201	0.897466	7.163758	7.208319	5	5
AT5G28010	-0.040825	0.615291	0.897466	2.343440	2.384265	5	5
AT5G16540	-0.075064	0.615295	0.897466	5.194084	5.269148	5	5
AT2G47920	0.048928	0.615349	0.897466	2.839099	2.790171	5	5
AT5G45920	-0.055961	0.615386	0.897466	4.165827	4.221788	5	5
AT4G31150	0.044561	0.615388	0.897466	3.858203	3.813642	5	5
AT5G27720	-0.033555	0.615409	0.897466	8.139302	8.172857	5	5
AT2G44240	-0.053076	0.615452	0.897466	2.021697	2.074773	5	5
ATMG00920	-0.105088	0.615537	0.897466	2.512013	2.617101	5	5
AT2G38040	-0.053562	0.615637	0.897466	5.979979	6.033541	5	5
AT4G24920	0.023433	0.615712	0.897466	9.080117	9.056684	5	5
AT4G19570	-0.036245	0.615786	0.897466	1.958271	1.994516	5	5
AT3G45530	-0.079758	0.615812	0.897466	2.333659	2.413417	5	5
AT4G25580	-0.083938	0.615881	0.897466	2.280149	2.364087	5	5
AT3G28190	0.027626	0.615916	0.897466	1.805276	1.777650	5	5
AT4G28540	0.083806	0.615933	0.897466	5.803774	5.719967	5	5
AT1G43850	0.056866	0.615947	0.897466	4.946317	4.889452	5	5
AT1G09480	0.085682	0.615981	0.897466	4.909258	4.823576	5	5
AT5G25150	0.072495	0.616004	0.897466	4.709083	4.636587	5	5
AT1G78360	-0.041776	0.616042	0.897466	2.152915	2.194690	5	5
AT3G21810	0.101005	0.616049	0.897466	3.523902	3.422897	5	5
AT5G53750	-0.075404	0.616051	0.897466	2.723815	2.799218	5	5
AT2G26290	-0.046453	0.616144	0.897466	2.491839	2.538292	5	5
AT1G30000	0.080111	0.616239	0.897466	4.754994	4.674883	5	5
AT4G39320	0.119791	0.616246	0.897466	3.245431	3.125640	5	5
AT5G44300	-0.040988	0.616249	0.897466	2.086601	2.127589	5	5
AT1G21580	-0.047726	0.616255	0.897466	2.400122	2.447848	5	5
AT5G33390	-0.062711	0.616283	0.897466	2.861399	2.924111	5	5
AT1G20640	0.097008	0.616302	0.897466	4.225911	4.128903	5	5
AT5G52470	0.044495	0.616424	0.897562	9.716241	9.671746	5	5
AT1G26570	0.071101	0.616451	0.897562	6.474055	6.402955	5	5
AT2G33120	0.090157	0.616532	0.897614	7.047946	6.957790	5	5
AT1G03210	0.079905	0.616670	0.897614	5.928495	5.848590	5	5
AT1G06510	0.082673	0.616700	0.897614	4.902302	4.819629	5	5
AT5G55960	-0.106055	0.616722	0.897614	5.145289	5.251344	5	5
AT3G16190	0.063513	0.616779	0.897614	6.454326	6.390813	5	5
AT1G73400	-0.080953	0.616810	0.897614	3.334939	3.415891	5	5
AT4G31210	0.071679	0.616816	0.897614	5.697214	5.625534	5	5
AT5G57230	0.059085	0.616821	0.897614	5.219064	5.159978	5	5
AT1G30350	0.041671	0.616889	0.897614	1.929585	1.887914	5	5
AT5G53290	-0.061019	0.616923	0.897614	2.608906	2.669925	5	5
AT1G07020	0.046584	0.616946	0.897614	6.116013	6.069430	5	5
AT2G36320	0.107051	0.617006	0.897642	6.404688	6.297637	5	5
AT1G77730	-0.039595	0.617157	0.897735	2.048985	2.088580	5	5
AT1G26100	-0.054011	0.617178	0.897735	6.706916	6.760927	5	5
AT3G11690	0.098544	0.617195	0.897735	3.889069	3.790525	5	5
AT1G62350	-0.052637	0.617275	0.897790	2.876766	2.929403	5	5
AT4G37150	0.069619	0.617319	0.897793	2.962755	2.893136	5	5
AT5G42490	-0.057168	0.617468	0.897924	2.043904	2.101072	5	5
AT5G11630	-0.030253	0.617557	0.897924	6.881596	6.911849	5	5
AT1G71190	-0.036954	0.617565	0.897924	6.277507	6.314460	5	5
AT1G68000	-0.085171	0.617643	0.897924	6.432707	6.517878	5	5
AT5G12420	0.094986	0.617658	0.897924	2.838996	2.744010	5	5
AT3G15250	0.051779	0.617659	0.897924	1.762561	1.710783	5	5
AT1G68160	0.051335	0.617724	0.897957	5.181645	5.130310	5	5
AT5G62360	0.200835	0.617816	0.898031	6.700866	6.500030	5	5
AT5G61120	0.127110	0.617888	0.898040	2.413912	2.286802	5	5
AT2G36740	0.100686	0.617907	0.898040	3.734365	3.633679	5	5
AT2G37750	-0.085436	0.617968	0.898040	3.713090	3.798527	5	5
AT3G22660	0.071211	0.617990	0.898040	5.974232	5.903022	5	5
AT1G28530	-0.045436	0.618037	0.898048	4.604021	4.649457	5	5
AT1G50900	-0.063656	0.618106	0.898088	9.428920	9.492576	5	5
AT1G03280	0.107515	0.618260	0.898186	5.641006	5.533491	5	5
AT1G52680	-0.070805	0.618330	0.898186	2.124043	2.194847	5	5
AT3G04210	0.174440	0.618434	0.898186	6.051863	5.877423	5	5
AT1G48490	-0.037077	0.618443	0.898186	6.643968	6.681045	5	5
AT4G21710	-0.042335	0.618482	0.898186	7.026066	7.068400	5	5
AT1G12845	-0.100449	0.618488	0.898186	6.539324	6.639773	5	5
AT5G63810	0.118715	0.618554	0.898186	5.366423	5.247708	5	5
AT1G08450	0.053260	0.618583	0.898186	8.005629	7.952369	5	5
AT3G27890	0.042795	0.618696	0.898186	6.965338	6.922543	5	5
AT2G40240	0.063948	0.618707	0.898186	2.363578	2.299630	5	5
AT5G11860	0.050639	0.618708	0.898186	6.275153	6.224514	5	5
AT5G40770	0.075593	0.618786	0.898186	8.429088	8.353495	5	5
AT1G59790	-0.071977	0.618792	0.898186	1.955073	2.027050	5	5
AT5G50665	-0.041424	0.618804	0.898186	5.263103	5.304527	5	5
AT5G26720	0.082539	0.618842	0.898186	4.406930	4.324390	5	5
AT1G69430	0.063460	0.618898	0.898207	2.397385	2.333924	5	5
AT3G49490	0.069154	0.619040	0.898354	6.534976	6.465822	5	5
AT1G77610	-0.061621	0.619185	0.898503	6.169025	6.230647	5	5
AT2G15010	-0.091157	0.619268	0.898516	2.170068	2.261225	5	5
AT1G25230	0.138829	0.619278	0.898516	8.368244	8.229415	5	5
AT4G02090	-0.069532	0.619353	0.898564	2.434011	2.503543	5	5
AT5G04070	-0.062423	0.619407	0.898568	3.174867	3.237290	5	5
AT4G25890	-0.073832	0.619445	0.898568	8.266378	8.340211	5	5
AT5G44650	-0.066700	0.619521	0.898568	7.714826	7.781526	5	5
AT3G45930	-0.152915	0.619534	0.898568	6.260702	6.413617	5	5
AT1G52670	-0.063180	0.619564	0.898568	6.388884	6.452065	5	5
AT5G14050	0.070103	0.619607	0.898570	6.725889	6.655787	5	5
AT3G52710	-0.088549	0.619749	0.898716	3.530129	3.618677	5	5
AT3G05580	0.080960	0.619811	0.898728	5.179452	5.098493	5	5
AT3G25470	0.032100	0.619939	0.898728	8.955186	8.923086	5	5
AT4G10390	0.134800	0.620009	0.898728	3.833137	3.698337	5	5
AT5G18180	-0.062891	0.620096	0.898728	2.690108	2.752999	5	5
AT1G69620	-0.053545	0.620105	0.898728	11.096683	11.150228	5	5
AT1G16890	-0.047620	0.620109	0.898728	9.080405	9.128024	5	5
AT3G47620	-0.060769	0.620124	0.898728	7.456968	7.517737	5	5
AT5G20830	-0.099898	0.620129	0.898728	5.716905	5.816802	5	5
AT5G55140	-0.049578	0.620135	0.898728	7.073687	7.123265	5	5
AT5G49880	-0.046358	0.620175	0.898728	4.868895	4.915253	5	5
AT1G10200	0.068438	0.620339	0.898904	8.317708	8.249270	5	5
AT5G66420	-0.064663	0.620415	0.898955	6.737794	6.802458	5	5
AT1G12740	-0.033811	0.620501	0.899005	1.928359	1.962170	5	5
AT5G59020	0.054733	0.620533	0.899005	3.688805	3.634071	5	5
AT5G51940	-0.051364	0.620701	0.899010	7.844163	7.895527	5	5
AT1G74970	-0.053349	0.620711	0.899010	8.519576	8.572925	5	5
AT1G67820	-0.097201	0.620761	0.899010	3.690850	3.788051	5	5
AT1G78050	-0.058911	0.620790	0.899010	4.144691	4.203602	5	5
AT5G04520	0.097874	0.620922	0.899010	4.404501	4.306628	5	5
AT1G05200	-0.062286	0.621019	0.899010	4.457379	4.519665	5	5
AT2G18760	0.093084	0.621042	0.899010	2.445295	2.352211	5	5
AT1G52540	0.053735	0.621049	0.899010	2.487867	2.434131	5	5
AT3G20810	0.117971	0.621120	0.899010	5.306464	5.188493	5	5
AT3G29320	0.067085	0.621131	0.899010	8.334244	8.267159	5	5
AT1G02490	-0.075468	0.621149	0.899010	2.724782	2.800250	5	5
AT3G16890	-0.049344	0.621194	0.899010	2.102027	2.151371	5	5
AT1G73820	0.051571	0.621296	0.899010	6.006403	5.954831	5	5
AT5G67320	0.077462	0.621303	0.899010	5.827421	5.749958	5	5
AT1G77920	0.090993	0.621337	0.899010	4.934490	4.843497	5	5
AT5G48390	0.047767	0.621382	0.899010	1.992716	1.944949	5	5
AT3G23130	-0.071890	0.621467	0.899010	2.092409	2.164299	5	5
AT2G02380	-0.052529	0.621501	0.899010	2.010484	2.063012	5	5
AT1G23980	0.052625	0.621528	0.899010	3.424975	3.372350	5	5
AT4G18740	-0.109925	0.621549	0.899010	3.667084	3.777009	5	5
AT1G72100	-0.051746	0.621759	0.899010	2.221879	2.273625	5	5
AT2G23530	0.059945	0.621860	0.899010	2.937478	2.877533	5	5
AT1G07130	-0.048834	0.621885	0.899010	2.516942	2.565776	5	5
AT3G24340	0.063791	0.621901	0.899010	2.339653	2.275862	5	5
AT1G33120	-0.021798	0.621904	0.899010	10.523831	10.545629	5	5
AT1G55350	-0.112891	0.621913	0.899010	3.674142	3.787033	5	5
AT4G16940	-0.054334	0.621957	0.899010	2.237197	2.291531	5	5
AT5G18230	-0.056204	0.621975	0.899010	5.493053	5.549256	5	5
AT2G32360	-0.050012	0.621979	0.899010	1.784045	1.834057	5	5
AT3G29190	-0.069750	0.621993	0.899010	2.711135	2.780885	5	5
AT3G04880	-0.045059	0.621997	0.899010	6.367220	6.412279	5	5
AT3G59730	0.036960	0.622078	0.899010	1.692644	1.655683	5	5
AT2G47420	0.056884	0.622095	0.899010	6.709649	6.652765	5	5
AT4G39870	0.047088	0.622116	0.899010	4.842110	4.795023	5	5
AT1G33270	-0.061331	0.622117	0.899010	4.918553	4.979884	5	5
AT1G79050	-0.072879	0.622121	0.899010	6.904935	6.977814	5	5
AT1G30780	-0.041578	0.622147	0.899010	2.242320	2.283898	5	5
AT3G27320	-0.108401	0.622193	0.899010	4.274696	4.383097	5	5
AT5G58760	-0.065545	0.622208	0.899010	2.474220	2.539765	5	5
AT4G04860	0.062873	0.622367	0.899179	5.742929	5.680056	5	5
AT1G34480	-0.045738	0.622493	0.899278	1.929820	1.975558	5	5
AT1G34300	0.072034	0.622525	0.899278	5.651620	5.579586	5	5
AT3G59580	0.142528	0.622622	0.899278	2.769194	2.626665	5	5
AT1G16330	-0.084801	0.622643	0.899278	3.382482	3.467284	5	5
AT1G23830	0.105473	0.622686	0.899278	4.415419	4.309945	5	5
AT3G01780	0.056114	0.622690	0.899278	6.244114	6.188001	5	5
AT1G05620	0.070332	0.622780	0.899278	7.284297	7.213965	5	5
AT1G15210	-0.118173	0.622800	0.899278	3.085049	3.203221	5	5
ATCG00640	-0.096569	0.622812	0.899278	8.678840	8.775409	5	5
AT3G45430	-0.034293	0.623050	0.899327	2.319000	2.353293	5	5
AT4G00090	0.049015	0.623053	0.899327	6.226283	6.177269	5	5
AT3G51280	0.114869	0.623073	0.899327	5.070312	4.955443	5	5
AT1G06143	0.060131	0.623076	0.899327	2.544158	2.484027	5	5
AT4G23493	0.093577	0.623108	0.899327	3.525250	3.431673	5	5
AT3G56190	0.063671	0.623117	0.899327	6.975863	6.912192	5	5
AT2G35050	-0.037438	0.623138	0.899327	7.512393	7.549831	5	5
AT1G64620	-0.101609	0.623219	0.899383	4.063672	4.165280	5	5
AT2G38370	0.066917	0.623412	0.899478	4.613204	4.546287	5	5
AT1G15590	-0.062657	0.623435	0.899478	1.964705	2.027362	5	5
AT5G01230	-0.082114	0.623439	0.899478	5.298518	5.380632	5	5
AT1G59540	-0.081573	0.623476	0.899478	2.833754	2.915328	5	5
AT3G60030	0.041951	0.623538	0.899478	6.502985	6.461034	5	5
AT3G51510	0.049193	0.623641	0.899478	8.295917	8.246724	5	5
AT1G62820	-0.057162	0.623644	0.899478	6.506091	6.563252	5	5
AT4G27390	-0.106543	0.623692	0.899478	4.732716	4.839258	5	5
AT1G20270	-0.086349	0.623698	0.899478	3.563438	3.649787	5	5
AT3G14860	0.048126	0.623703	0.899478	5.400926	5.352800	5	5
AT4G19940	-0.041783	0.623787	0.899485	2.200959	2.242742	5	5
AT1G50360	0.051147	0.623791	0.899485	4.528261	4.477115	5	5
AT4G20850	0.051386	0.623997	0.899613	7.819206	7.767820	5	5
AT1G42190	-0.033185	0.624003	0.899613	1.717943	1.751128	5	5
AT5G14390	0.081589	0.624005	0.899613	4.830965	4.749377	5	5
AT4G24810	0.104736	0.624087	0.899670	4.511666	4.406930	5	5
AT5G61420	-0.143460	0.624188	0.899755	7.619245	7.762705	5	5
AT3G47180	0.067306	0.624242	0.899758	3.230427	3.163121	5	5
AT4G03410	-0.101227	0.624273	0.899758	4.170061	4.271287	5	5
AT3G29185	0.090148	0.624355	0.899811	6.700463	6.610315	5	5
AT1G14130	0.106528	0.624411	0.899811	4.812829	4.706301	5	5
AT3G23000	-0.093790	0.624436	0.899811	8.083016	8.176806	5	5
AT1G54250	-0.061044	0.624514	0.899864	8.443345	8.504388	5	5
AT1G70170	-0.042661	0.624621	0.899958	2.328555	2.371216	5	5
AT3G43810	-0.065090	0.624676	0.899976	8.115778	8.180868	5	5
AT1G29990	0.059461	0.624717	0.899976	6.998243	6.938782	5	5
AT5G60200	-0.101238	0.624834	0.900037	4.553126	4.654364	5	5
AT2G01540	0.079197	0.624858	0.900037	6.888849	6.809652	5	5
AT1G07690	-0.076381	0.624885	0.900037	2.289955	2.366336	5	5
AT4G18090	-0.038277	0.625098	0.900185	1.909373	1.947650	5	5
AT4G26920	-0.092977	0.625102	0.900185	2.287463	2.380440	5	5
AT1G06970	-0.034810	0.625124	0.900185	2.302729	2.337539	5	5
AT3G12520	0.145934	0.625160	0.900185	5.045951	4.900017	5	5
AT3G05610	0.035638	0.625197	0.900185	1.921421	1.885783	5	5
AT5G29000	0.078346	0.625453	0.900354	5.148191	5.069844	5	5
AT5G25160	-0.092036	0.625488	0.900354	2.338575	2.430610	5	5
AT1G52760	-0.054646	0.625526	0.900354	7.297432	7.352079	5	5
AT2G04845	-0.056496	0.625541	0.900354	6.377088	6.433584	5	5
AT1G68990	0.057459	0.625548	0.900354	3.490379	3.432920	5	5
AT2G16730	-0.055555	0.625581	0.900354	1.906106	1.961662	5	5
AT1G72280	0.120713	0.625611	0.900354	4.590309	4.469596	5	5
AT3G27650	0.176576	0.625649	0.900354	4.741747	4.565170	5	5
AT5G27580	0.038686	0.625726	0.900405	2.013914	1.975228	5	5
AT3G23090	-0.116825	0.625798	0.900407	3.257888	3.374713	5	5
AT5G03490	0.083141	0.625904	0.900407	4.046250	3.963109	5	5
AT2G17630	-0.068144	0.625923	0.900407	5.326055	5.394198	5	5
AT5G55530	-0.050424	0.625967	0.900407	7.261911	7.312335	5	5
AT3G48690	0.071582	0.625978	0.900407	7.624813	7.553231	5	5
AT5G62710	-0.080723	0.626034	0.900407	4.870068	4.950791	5	5
AT1G59750	0.030492	0.626050	0.900407	5.007933	4.977442	5	5
AT4G21270	0.049628	0.626062	0.900407	4.260023	4.210395	5	5
AT1G27370	0.037076	0.626118	0.900426	3.903669	3.866592	5	5
AT5G01770	0.121518	0.626245	0.900508	3.722350	3.600832	5	5
AT2G17845	0.062883	0.626274	0.900508	2.077771	2.014887	5	5
AT4G11790	-0.035117	0.626301	0.900508	5.289565	5.324683	5	5
AT3G09660	0.068689	0.626419	0.900584	3.527363	3.458674	5	5
AT1G64550	0.034139	0.626460	0.900584	7.049869	7.015730	5	5
AT4G32700	-0.064908	0.626522	0.900584	2.452754	2.517662	5	5
AT2G43590	0.215761	0.626544	0.900584	5.785102	5.569341	5	5
AT4G22850	-0.067287	0.626695	0.900584	4.718863	4.786150	5	5
AT3G61600	-0.078611	0.626716	0.900584	6.303792	6.382404	5	5
AT1G21460	-0.146383	0.626747	0.900584	6.188919	6.335302	5	5
AT1G61560	0.066402	0.626760	0.900584	2.535897	2.469495	5	5
AT3G27740	-0.037298	0.626764	0.900584	7.737424	7.774722	5	5
AT3G58210	-0.054501	0.626772	0.900584	1.965799	2.020300	5	5
AT1G08810	-0.084933	0.626842	0.900625	2.555714	2.640647	5	5
AT2G18290	0.093677	0.626906	0.900637	6.255907	6.162230	5	5
AT5G28310	0.048919	0.626934	0.900637	2.809564	2.760644	5	5
AT1G36950	-0.061929	0.627053	0.900686	1.766143	1.828072	5	5
AT3G45410	0.048482	0.627086	0.900686	2.195320	2.146838	5	5
AT1G07540	-0.060100	0.627094	0.900686	2.226492	2.286591	5	5
AT4G24970	0.074741	0.627230	0.900787	3.466212	3.391471	5	5
AT5G61030	-0.072441	0.627282	0.900787	6.396697	6.469137	5	5
AT1G06740	0.059545	0.627290	0.900787	3.804742	3.745197	5	5
AT2G29190	0.040838	0.627374	0.900848	3.201386	3.160548	5	5
AT2G22850	-0.127896	0.627422	0.900856	3.466079	3.593974	5	5
AT2G01520	-0.187796	0.627505	0.900916	2.789790	2.977586	5	5
AT4G03280	-0.048223	0.627632	0.901038	11.388082	11.436305	5	5
AT1G20870	0.058534	0.627699	0.901074	2.714295	2.655761	5	5
AT4G28530	-0.123333	0.627791	0.901147	2.429525	2.552858	5	5
AT5G41400	0.108441	0.627856	0.901179	6.972069	6.863627	5	5
AT1G72030	0.087482	0.627997	0.901310	8.370645	8.283163	5	5
AT1G18830	-0.054695	0.628113	0.901310	2.531147	2.585842	5	5
AT1G14320	-0.016995	0.628159	0.901310	11.282026	11.299021	5	5
AT2G45580	-0.042324	0.628163	0.901310	2.233927	2.276251	5	5
AT1G53860	0.071786	0.628219	0.901310	2.293768	2.221982	5	5
AT1G56340	-0.061836	0.628241	0.901310	8.675323	8.737160	5	5
AT4G35580	0.084051	0.628260	0.901310	4.429415	4.345365	5	5
AT1G01430	-0.042586	0.628303	0.901310	6.887277	6.929863	5	5
AT4G24540	0.127809	0.628336	0.901310	6.892038	6.764229	5	5
AT4G38810	-0.064562	0.628366	0.901310	5.763029	5.827591	5	5
AT5G02630	-0.044421	0.628416	0.901322	4.107122	4.151543	5	5
AT1G26940	0.066065	0.628494	0.901358	4.849369	4.783304	5	5
AT1G20970	0.084392	0.628525	0.901358	2.255807	2.171415	5	5
AT3G11850	0.091837	0.628578	0.901373	4.006435	3.914598	5	5
AT4G23950	-0.065629	0.628646	0.901411	3.889150	3.954778	5	5
AT4G10820	-0.032035	0.628752	0.901503	2.113981	2.146016	5	5
AT4G23290	-0.171837	0.628815	0.901533	3.812669	3.984506	5	5
AT3G26450	-0.089922	0.628971	0.901645	7.896329	7.986252	5	5
AT2G27470	0.025662	0.628976	0.901645	3.727290	3.701627	5	5
AT5G25960	-0.031700	0.629086	0.901672	1.836649	1.868349	5	5
AT2G28690	-0.098897	0.629106	0.901672	2.416171	2.515068	5	5
AT3G03860	-0.061470	0.629162	0.901672	5.691651	5.753121	5	5
AT3G60220	-0.043877	0.629163	0.901672	2.374428	2.418305	5	5
AT2G05790	0.055376	0.629226	0.901684	8.989809	8.934433	5	5
AT1G02930	-0.094559	0.629255	0.901684	9.864261	9.958820	5	5
AT1G53380	0.063744	0.629341	0.901690	5.374533	5.310789	5	5
AT5G03910	-0.098517	0.629373	0.901690	4.643459	4.741976	5	5
AT3G27925	-0.039797	0.629488	0.901690	7.114704	7.154501	5	5
AT1G10490	0.078070	0.629490	0.901690	4.300042	4.221972	5	5
AT2G43640	-0.037544	0.629491	0.901690	7.695012	7.732555	5	5
AT4G27090	0.033226	0.629511	0.901690	10.554140	10.520914	5	5
AT5G59390	0.043688	0.629574	0.901720	1.743556	1.699868	5	5
AT4G17270	0.050594	0.629746	0.901828	6.683821	6.633226	5	5
AT5G42130	-0.082267	0.629778	0.901828	5.758609	5.840876	5	5
AT3G17410	0.060786	0.629804	0.901828	6.674409	6.613622	5	5
