TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT1G42190	0.029260	0.703472	0.953825	1.746176	1.716916	5	5
AT1G63210	-0.034339	0.703476	0.953825	1.979157	2.013495	5	5
AT1G23390	-0.107824	0.703541	0.953825	4.858058	4.965882	5	5
AT1G60170	0.026820	0.703608	0.953825	6.479247	6.452426	5	5
AT1G05920	0.047391	0.703624	0.953825	1.996934	1.949543	5	5
AT5G27910	-0.039115	0.703633	0.953825	2.790635	2.829750	5	5
AT4G32520	0.073261	0.703668	0.953825	5.811833	5.738572	5	5
AT1G63080	-0.040144	0.703740	0.953825	1.898674	1.938818	5	5
AT4G02160	0.065214	0.703829	0.953825	2.526990	2.461776	5	5
AT4G33420	0.078546	0.703875	0.953825	8.184724	8.106178	5	5
AT4G11410	0.053812	0.703898	0.953825	5.375273	5.321461	5	5
AT5G56340	-0.047223	0.703919	0.953825	4.814444	4.861667	5	5
AT3G50380	0.077809	0.703938	0.953825	6.260765	6.182956	5	5
AT1G73310	0.052150	0.704105	0.953825	2.324468	2.272318	5	5
AT3G19670	0.091446	0.704144	0.953825	3.759369	3.667923	5	5
AT4G30050	0.027347	0.704150	0.953825	2.069368	2.042020	5	5
AT1G04480	-0.068279	0.704204	0.953825	10.491537	10.559816	5	5
AT5G52160	0.046058	0.704313	0.953825	2.019795	1.973738	5	5
AT5G44450	0.075984	0.704340	0.953825	5.339061	5.263077	5	5
AT1G69880	0.164179	0.704348	0.953825	7.249439	7.085260	5	5
AT1G77030	-0.046905	0.704386	0.953825	2.551755	2.598660	5	5
AT2G01890	-0.116283	0.704408	0.953825	7.332913	7.449196	5	5
AT4G37210	-0.054031	0.704417	0.953825	6.214072	6.268103	5	5
AT3G54060	-0.065064	0.704450	0.953825	2.479676	2.544740	5	5
AT1G74900	-0.040339	0.704467	0.953825	2.560664	2.601003	5	5
AT4G23040	-0.043514	0.704475	0.953825	4.211008	4.254523	5	5
AT1G32400	-0.038447	0.704604	0.953867	7.640151	7.678597	5	5
AT1G34040	-0.123458	0.704684	0.953867	4.868355	4.991814	5	5
AT1G57860	-0.051407	0.704711	0.953867	10.078260	10.129667	5	5
AT2G04070	0.034750	0.704728	0.953867	2.373637	2.338887	5	5
AT1G22430	0.094341	0.704728	0.953867	3.339223	3.244882	5	5
AT5G12060	0.054389	0.704783	0.953882	2.121749	2.067360	5	5
AT4G22320	0.054821	0.704926	0.953965	3.438036	3.383216	5	5
AT4G09520	0.071876	0.704973	0.953965	5.029537	4.957662	5	5
AT1G77450	-0.070423	0.704981	0.953965	6.396042	6.466464	5	5
AT2G37140	-0.033304	0.705024	0.953965	1.672833	1.706137	5	5
AT5G47490	0.046640	0.705066	0.953965	4.221168	4.174529	5	5
AT2G07040	-0.067551	0.705144	0.953983	2.121981	2.189531	5	5
AT1G28060	0.067299	0.705211	0.953983	5.133538	5.066239	5	5
AT3G52930	-0.052239	0.705234	0.953983	11.313184	11.365423	5	5
AT1G50340	-0.037675	0.705362	0.953983	1.736981	1.774656	5	5
AT4G03410	-0.041506	0.705392	0.953983	3.298180	3.339685	5	5
AT4G32710	-0.081501	0.705420	0.953983	4.123245	4.204745	5	5
AT3G03810	-0.053555	0.705451	0.953983	3.413650	3.467205	5	5
AT3G56690	0.071612	0.705513	0.953983	4.458426	4.386814	5	5
AT2G26290	-0.145279	0.705524	0.953983	4.540717	4.685996	5	5
AT2G03740	-0.037286	0.705567	0.953983	1.999718	2.037004	5	5
AT1G34570	0.078616	0.705669	0.953983	2.764803	2.686186	5	5
AT3G55910	-0.107455	0.705685	0.953983	3.800355	3.907810	5	5
AT4G32980	-0.062249	0.705720	0.953983	3.738504	3.800753	5	5
AT5G66340	-0.038791	0.705732	0.953983	2.451344	2.490135	5	5
AT1G06450	0.095471	0.705744	0.953983	4.746691	4.651220	5	5
AT4G15660	0.028034	0.705795	0.953988	1.911204	1.883170	5	5
AT1G06690	-0.056531	0.705837	0.953988	3.583094	3.639625	5	5
AT2G47980	-0.034206	0.705888	0.953997	6.151496	6.185702	5	5
AT3G04170	0.034637	0.705982	0.954064	2.211593	2.176956	5	5
AT2G34940	0.153485	0.706042	0.954067	4.926301	4.772816	5	5
AT5G65790	0.129455	0.706077	0.954067	5.126672	4.997217	5	5
AT4G02235	-0.030667	0.706134	0.954067	1.656343	1.687009	5	5
AT3G55680	-0.044276	0.706175	0.954067	2.441028	2.485304	5	5
AT4G25260	0.103005	0.706206	0.954067	4.463803	4.360798	5	5
AT1G41830	0.052776	0.706296	0.954067	8.512341	8.459565	5	5
AT3G50920	-0.052114	0.706467	0.954067	6.010802	6.062916	5	5
AT1G76290	-0.033785	0.706478	0.954067	2.159891	2.193676	5	5
AT1G52540	0.084128	0.706503	0.954067	3.635259	3.551131	5	5
AT3G13290	0.045170	0.706629	0.954067	8.332603	8.287433	5	5
AT1G01730	-0.026499	0.706692	0.954067	6.255073	6.281572	5	5
AT3G59670	-0.109137	0.706717	0.954067	5.372840	5.481977	5	5
AT1G02940	0.028121	0.706733	0.954067	1.847808	1.819686	5	5
AT1G26560	0.090439	0.706769	0.954067	4.054210	3.963771	5	5
AT4G32760	0.033073	0.706841	0.954067	7.191061	7.157988	5	5
AT1G05680	0.053143	0.706844	0.954067	2.570498	2.517355	5	5
AT3G04150	-0.042767	0.706908	0.954067	2.333517	2.376284	5	5
AT2G16980	0.088086	0.707006	0.954067	6.298974	6.210888	5	5
AT1G78630	0.088413	0.707015	0.954067	5.985254	5.896841	5	5
AT2G30520	-0.069471	0.707017	0.954067	6.497652	6.567123	5	5
AT2G29540	-0.071877	0.707063	0.954067	7.043969	7.115846	5	5
AT3G56810	-0.094846	0.707104	0.954067	4.932464	5.027310	5	5
AT4G11650	0.108499	0.707308	0.954067	10.520088	10.411589	5	5
AT3G25910	-0.045333	0.707321	0.954067	7.430434	7.475767	5	5
AT1G67930	-0.040203	0.707325	0.954067	5.794542	5.834746	5	5
AT2G43840	0.098533	0.707393	0.954067	3.295251	3.196719	5	5
AT5G02800	-0.068446	0.707476	0.954067	4.687569	4.756015	5	5
AT1G10180	-0.074667	0.707522	0.954067	7.293249	7.367916	5	5
AT3G02890	0.057164	0.707561	0.954067	3.922080	3.864916	5	5
AT2G43330	0.045976	0.707582	0.954067	4.551257	4.505281	5	5
AT4G28760	-0.052885	0.707602	0.954067	5.267235	5.320120	5	5
AT1G53820	-0.053944	0.707623	0.954067	1.906898	1.960842	5	5
AT1G26880	-0.043714	0.707624	0.954067	10.530012	10.573725	5	5
AT1G70700	-0.082417	0.707627	0.954067	3.478829	3.561246	5	5
AT1G62580	-0.040292	0.707632	0.954067	2.091124	2.131416	5	5
AT1G72760	0.038001	0.707708	0.954067	1.956240	1.918239	5	5
AT2G19390	0.064308	0.707731	0.954067	2.705111	2.640803	5	5
AT5G26865	0.031078	0.707771	0.954067	1.825009	1.793931	5	5
AT5G16750	0.083423	0.707818	0.954067	5.707113	5.623689	5	5
AT5G15950	0.090127	0.707827	0.954067	5.746563	5.656436	5	5
AT4G32130	0.034257	0.707938	0.954067	5.502682	5.468426	5	5
AT3G51180	0.082094	0.707949	0.954067	3.734558	3.652464	5	5
AT2G42290	0.053450	0.708054	0.954067	3.471154	3.417704	5	5
AT2G39790	-0.056609	0.708056	0.954067	2.120877	2.177486	5	5
AT3G20120	0.085372	0.708174	0.954067	5.103333	5.017960	5	5
AT4G04880	0.047577	0.708193	0.954067	4.303782	4.256205	5	5
ATMG00070	0.148713	0.708252	0.954067	3.157788	3.009075	5	5
AT1G19680	0.032439	0.708325	0.954067	6.336451	6.304012	5	5
AT5G51430	-0.024948	0.708346	0.954067	7.221449	7.246396	5	5
AT2G46110	-0.073488	0.708388	0.954067	3.721060	3.794548	5	5
AT5G15180	-0.195844	0.708400	0.954067	3.079753	3.275597	5	5
AT4G16990	-0.027949	0.708408	0.954067	1.870547	1.898496	5	5
AT5G41270	-0.064888	0.708484	0.954067	3.309196	3.374084	5	5
AT2G24950	-0.046139	0.708566	0.954067	2.005409	2.051548	5	5
AT1G63020	0.044630	0.708641	0.954067	4.151810	4.107181	5	5
AT4G03580	-0.032476	0.708648	0.954067	1.808296	1.840772	5	5
AT1G15470	0.057865	0.708649	0.954067	5.892069	5.834205	5	5
AT2G37400	0.083642	0.708660	0.954067	6.091221	6.007579	5	5
AT5G60960	0.085686	0.708661	0.954067	6.572873	6.487187	5	5
AT5G38280	-0.075479	0.708693	0.954067	5.002224	5.077703	5	5
AT1G26170	0.067702	0.708725	0.954067	5.297202	5.229500	5	5
AT3G46170	0.065445	0.708733	0.954067	3.414498	3.349053	5	5
AT1G21810	-0.049652	0.708855	0.954135	4.060996	4.110648	5	5
AT3G15740	0.074108	0.708873	0.954135	2.424708	2.350600	5	5
AT4G34180	0.046830	0.708964	0.954135	9.248137	9.201307	5	5
AT1G08380	0.150771	0.709019	0.954135	6.834909	6.684138	5	5
AT3G26860	-0.025729	0.709023	0.954135	1.815109	1.840839	5	5
AT2G01540	-0.098761	0.709050	0.954135	7.429260	7.528020	5	5
AT5G65450	-0.062777	0.709178	0.954249	5.582983	5.645760	5	5
AT5G18820	-0.048950	0.709306	0.954301	2.883718	2.932668	5	5
AT1G70910	0.039847	0.709422	0.954346	2.298166	2.258319	5	5
AT2G23400	-0.040789	0.709473	0.954346	1.817989	1.858777	5	5
AT2G22620	-0.151132	0.709600	0.954382	4.277471	4.428603	5	5
AT1G33265	-0.043212	0.709652	0.954382	6.823851	6.867063	5	5
AT5G59390	-0.015991	0.709700	0.954382	1.724475	1.740466	5	5
AT2G29180	-0.100720	0.709740	0.954382	3.844742	3.945463	5	5
AT2G37990	0.060641	0.709778	0.954382	8.208569	8.147928	5	5
AT5G22875	-0.051437	0.709834	0.954382	5.919080	5.970517	5	5
AT4G28160	-0.043666	0.709846	0.954382	2.472653	2.516319	5	5
AT5G22850	-0.038523	0.709871	0.954382	7.413781	7.452303	5	5
AT1G27290	0.094710	0.709907	0.954382	6.849583	6.754874	5	5
AT1G72200	-0.204864	0.709943	0.954382	5.968743	6.173608	5	5
AT3G07340	0.084377	0.710109	0.954545	5.482979	5.398602	5	5
AT2G26550	-0.042223	0.710182	0.954584	3.123648	3.165871	5	5
AT5G64650	-0.063922	0.710265	0.954612	6.573843	6.637765	5	5
AT2G46300	0.026115	0.710330	0.954612	2.063874	2.037759	5	5
AT2G17500	-0.079332	0.710365	0.954612	9.018371	9.097703	5	5
AT4G23400	0.132248	0.710380	0.954612	8.040170	7.907922	5	5
AT1G77960	0.067973	0.710584	0.954827	2.403266	2.335293	5	5
AT4G34510	-0.086216	0.710662	0.954871	3.095968	3.182184	5	5
AT5G50665	-0.042926	0.710722	0.954892	5.621269	5.664195	5	5
AT3G05710	-0.039934	0.710855	0.954923	5.341129	5.381063	5	5
AT5G50530	-0.053077	0.710916	0.954923	4.230336	4.283414	5	5
AT5G38770	0.096448	0.710976	0.954923	3.055902	2.959453	5	5
AT1G12450	0.074737	0.711022	0.954923	4.471385	4.396647	5	5
AT3G47560	0.069210	0.711224	0.954923	5.130193	5.060984	5	5
AT1G69400	0.071807	0.711246	0.954923	3.608427	3.536620	5	5
AT4G08280	0.034304	0.711307	0.954923	6.756025	6.721722	5	5
AT5G25560	0.103501	0.711327	0.954923	7.308374	7.204872	5	5
AT5G19030	0.058953	0.711427	0.954923	4.452354	4.393401	5	5
AT5G63220	-0.063861	0.711439	0.954923	4.079863	4.143724	5	5
AT1G74840	-0.039403	0.711453	0.954923	9.015243	9.054646	5	5
AT5G62210	0.115224	0.711537	0.954923	4.595330	4.480106	5	5
AT5G01690	0.030735	0.711618	0.954923	2.256720	2.225985	5	5
AT5G52900	0.033431	0.711743	0.954923	2.629599	2.596168	5	5
AT1G73170	0.050245	0.711821	0.954923	6.583109	6.532864	5	5
AT5G07540	0.044798	0.711926	0.954923	2.314699	2.269901	5	5
AT2G19560	-0.035303	0.711932	0.954923	4.375422	4.410725	5	5
AT1G74580	0.038130	0.711955	0.954923	2.057832	2.019702	5	5
AT2G41705	-0.121346	0.711994	0.954923	4.869558	4.990904	5	5
AT2G26710	-0.095198	0.712034	0.954923	4.376129	4.471327	5	5
AT1G26840	-0.048991	0.712042	0.954923	4.806863	4.855854	5	5
AT3G56530	0.039055	0.712131	0.954923	1.836263	1.797207	5	5
AT3G25680	-0.065450	0.712144	0.954923	2.423500	2.488951	5	5
AT2G21430	0.049413	0.712144	0.954923	3.554164	3.504751	5	5
AT3G61210	-0.082245	0.712255	0.954923	3.192673	3.274918	5	5
AT4G17020	0.057878	0.712278	0.954923	2.672788	2.614910	5	5
AT3G59650	-0.084363	0.712381	0.954923	7.584284	7.668648	5	5
AT5G58820	0.033522	0.712440	0.954923	1.832094	1.798571	5	5
AT1G51320	-0.025336	0.712459	0.954923	1.928200	1.953536	5	5
AT2G19890	0.039018	0.712473	0.954923	1.912195	1.873176	5	5
AT3G13690	0.062866	0.712518	0.954923	4.843058	4.780192	5	5
AT5G13970	-0.054788	0.712537	0.954923	5.188010	5.242798	5	5
AT1G25530	-0.040544	0.712662	0.954923	7.327188	7.367732	5	5
AT5G67470	0.071105	0.712703	0.954923	6.029004	5.957899	5	5
AT3G50750	-0.020140	0.712752	0.954923	1.969154	1.989294	5	5
AT2G01440	0.084565	0.712827	0.954923	3.046697	2.962132	5	5
AT2G35790	-0.044024	0.712853	0.954923	7.207891	7.251915	5	5
AT2G46900	0.024941	0.712856	0.954923	6.859110	6.834168	5	5
AT3G03180	-0.045722	0.712866	0.954923	4.076238	4.121960	5	5
AT3G62730	-0.072180	0.712996	0.954923	2.883183	2.955363	5	5
AT4G37530	-0.129357	0.713008	0.954923	6.853939	6.983296	5	5
AT3G51990	-0.036040	0.713036	0.954923	4.976168	5.012207	5	5
AT3G23450	0.064979	0.713050	0.954923	3.060141	2.995162	5	5
AT4G22360	-0.039694	0.713092	0.954923	4.948759	4.988452	5	5
AT1G17850	-0.058065	0.713101	0.954923	3.103519	3.161583	5	5
AT5G52380	0.063133	0.713122	0.954923	4.600444	4.537311	5	5
AT1G03950	-0.119963	0.713150	0.954923	5.218389	5.338352	5	5
AT3G14820	-0.028105	0.713249	0.954923	1.876482	1.904587	5	5
AT5G43750	-0.047907	0.713287	0.954923	3.877287	3.925194	5	5
AT1G51140	0.078379	0.713288	0.954923	5.474843	5.396464	5	5
AT3G07450	0.051266	0.713309	0.954923	2.242791	2.191524	5	5
AT2G02100	-0.035242	0.713318	0.954923	11.756803	11.792045	5	5
AT2G13290	-0.087536	0.713362	0.954923	4.263730	4.351266	5	5
AT3G54270	-0.050212	0.713422	0.954923	2.185350	2.235563	5	5
AT5G08620	-0.076984	0.713444	0.954923	5.926521	6.003505	5	5
AT3G19070	-0.026021	0.713479	0.954923	1.910741	1.936762	5	5
AT3G22790	0.079799	0.713491	0.954923	4.120481	4.040681	5	5
AT5G04330	0.083828	0.713544	0.954923	4.736518	4.652690	5	5
AT2G11270	-0.074050	0.713574	0.954923	4.589167	4.663218	5	5
AT5G05990	-0.054066	0.713613	0.954923	5.869167	5.923233	5	5
AT1G20280	-0.049110	0.713630	0.954923	3.160251	3.209361	5	5
AT5G48175	0.166004	0.713649	0.954923	3.343083	3.177080	5	5
AT2G42080	-0.074483	0.713787	0.954923	4.798467	4.872949	5	5
AT3G16630	-0.039009	0.713812	0.954923	7.153865	7.192875	5	5
AT1G31770	0.043118	0.713857	0.954923	7.057944	7.014825	5	5
AT5G20220	0.044592	0.713930	0.954923	3.428493	3.383901	5	5
AT5G60030	0.079463	0.713935	0.954923	2.683448	2.603985	5	5
AT2G45440	0.100008	0.714020	0.954923	6.366138	6.266130	5	5
AT1G69800	-0.047532	0.714043	0.954923	5.289788	5.337320	5	5
AT5G06250	-0.037335	0.714049	0.954923	2.212625	2.249960	5	5
AT3G24715	0.049936	0.714078	0.954923	3.572298	3.522362	5	5
AT4G14103	-0.048072	0.714116	0.954923	2.461365	2.509437	5	5
AT4G16090	-0.040318	0.714146	0.954923	2.206328	2.246647	5	5
AT2G15280	0.087053	0.714149	0.954923	4.805852	4.718798	5	5
AT1G75790	0.057889	0.714221	0.954923	2.014086	1.956197	5	5
AT5G20720	0.043088	0.714237	0.954923	9.975643	9.932555	5	5
AT5G36740	0.051269	0.714261	0.954923	2.495580	2.444311	5	5
AT3G24330	-0.043093	0.714294	0.954923	2.320036	2.363129	5	5
AT2G32100	0.055818	0.714295	0.954923	4.911607	4.855788	5	5
AT1G13680	0.032800	0.714367	0.954959	1.909084	1.876284	5	5
AT5G25610	0.103256	0.714550	0.955039	4.167223	4.063966	5	5
AT3G44830	-0.048841	0.714570	0.955039	2.154046	2.202887	5	5
AT1G20220	0.083900	0.714588	0.955039	6.070690	5.986790	5	5
AT5G25480	0.069326	0.714604	0.955039	3.134421	3.065095	5	5
AT3G06630	-0.030652	0.714670	0.955068	1.626228	1.656880	5	5
AT1G49180	-0.056248	0.714770	0.955143	3.265487	3.321735	5	5
AT1G09360	-0.037468	0.714831	0.955165	2.251553	2.289020	5	5
AT4G30993	-0.053522	0.714901	0.955200	4.237529	4.291050	5	5
AT5G02540	-0.063666	0.715003	0.955249	2.841410	2.905077	5	5
AT5G61220	-0.044644	0.715027	0.955249	7.780252	7.824896	5	5
AT5G03440	0.056674	0.715192	0.955410	5.878599	5.821926	5	5
AT3G28030	-0.074803	0.715380	0.955452	3.394243	3.469046	5	5
AT4G00420	0.045491	0.715384	0.955452	4.947817	4.902327	5	5
AT2G41530	0.039243	0.715459	0.955452	8.314833	8.275590	5	5
AT2G28470	-0.095922	0.715487	0.955452	8.084726	8.180648	5	5
AT5G19630	0.043864	0.715490	0.955452	6.027296	5.983432	5	5
AT1G64740	-0.048601	0.715629	0.955575	4.533941	4.582542	5	5
AT3G27920	-0.031287	0.715671	0.955575	2.011172	2.042459	5	5
AT1G02360	-0.177954	0.715838	0.955580	5.731601	5.909555	5	5
AT1G01770	0.099371	0.715895	0.955580	3.654373	3.555002	5	5
AT1G55850	0.135082	0.715911	0.955580	6.978690	6.843607	5	5
AT2G16950	0.047614	0.715917	0.955580	5.318062	5.270448	5	5
AT4G30960	0.062180	0.715928	0.955580	8.799137	8.736957	5	5
AT5G05340	0.052445	0.715968	0.955580	2.222066	2.169622	5	5
AT1G29070	-0.065408	0.715985	0.955580	6.485861	6.551269	5	5
AT4G21180	-0.059535	0.716116	0.955695	3.970018	4.029553	5	5
AT3G13060	0.044325	0.716298	0.955723	7.091986	7.047660	5	5
AT2G25310	-0.069153	0.716307	0.955723	7.207359	7.276512	5	5
AT2G18070	-0.060282	0.716368	0.955723	2.187240	2.247523	5	5
AT4G11290	-0.156604	0.716474	0.955723	7.134603	7.291207	5	5
AT4G04920	-0.087801	0.716494	0.955723	3.870335	3.958136	5	5
AT1G58220	0.061316	0.716640	0.955723	4.960803	4.899487	5	5
AT4G39610	0.027774	0.716651	0.955723	1.910708	1.882934	5	5
ATCG01020	-0.110594	0.716700	0.955723	7.492409	7.603003	5	5
AT4G39200	0.052825	0.716722	0.955723	11.314618	11.261793	5	5
AT4G12970	-0.086830	0.716746	0.955723	2.807569	2.894399	5	5
AT5G60170	-0.071402	0.716811	0.955723	5.184080	5.255482	5	5
AT1G33990	-0.077092	0.716839	0.955723	7.390733	7.467825	5	5
AT5G12450	-0.024699	0.716841	0.955723	1.700614	1.725312	5	5
AT3G03840	-0.028762	0.716938	0.955723	1.915346	1.944109	5	5
AT1G60470	-0.176673	0.716947	0.955723	4.876373	5.053045	5	5
AT2G26740	0.138518	0.716979	0.955723	3.868280	3.729761	5	5
AT1G77800	-0.069985	0.717008	0.955723	5.154416	5.224401	5	5
AT2G07739	0.078992	0.717084	0.955723	3.254200	3.175208	5	5
AT2G27810	0.064454	0.717105	0.955723	4.665398	4.600944	5	5
AT1G58983	-0.068025	0.717145	0.955723	10.871306	10.939331	5	5
AT1G21630	-0.030872	0.717154	0.955723	6.282440	6.313311	5	5
AT3G44600	0.047766	0.717159	0.955723	6.016312	5.968545	5	5
AT3G42060	0.020927	0.717218	0.955743	2.128178	2.107250	5	5
AT5G03190	0.064890	0.717326	0.955808	4.089987	4.025097	5	5
AT3G28150	-0.037643	0.717372	0.955808	2.591300	2.628944	5	5
AT3G58520	-0.037785	0.717400	0.955808	2.866725	2.904510	5	5
AT3G06120	0.037680	0.717475	0.955848	1.834368	1.796687	5	5
AT2G21870	0.047766	0.717576	0.955924	9.805335	9.757569	5	5
AT2G01250	0.052685	0.717680	0.955948	10.867904	10.815219	5	5
AT2G45590	0.035192	0.717690	0.955948	5.159467	5.124275	5	5
AT1G24400	-0.036913	0.717743	0.955948	2.331334	2.368247	5	5
AT2G40050	0.050407	0.717772	0.955948	1.994553	1.944147	5	5
AT3G45460	0.046023	0.717863	0.955965	1.892996	1.846973	5	5
AT1G46840	-0.042917	0.717873	0.955965	1.867120	1.910037	5	5
AT5G63100	0.050956	0.717962	0.956023	2.560094	2.509138	5	5
AT4G17860	0.043167	0.718066	0.956051	2.058703	2.015536	5	5
AT2G27950	0.045887	0.718116	0.956051	3.270994	3.225107	5	5
AT1G16940	0.030651	0.718179	0.956076	2.119584	2.088932	5	5
AT1G68790	0.053511	0.718287	0.956094	5.501124	5.447613	5	5
AT5G38450	0.050435	0.718307	0.956094	2.921574	2.871140	5	5
AT4G11930	0.051910	0.718337	0.956094	2.158002	2.106092	5	5
AT5G39280	-0.040435	0.718370	0.956094	1.955586	1.996021	5	5
AT1G70230	0.091145	0.718528	0.956244	5.648434	5.557288	5	5
AT3G49430	0.076687	0.718671	0.956328	5.597299	5.520612	5	5
AT1G53240	-0.052183	0.718752	0.956328	9.244349	9.296533	5	5
AT4G05630	-0.033295	0.718801	0.956328	1.745845	1.779140	5	5
AT5G60870	-0.044861	0.718887	0.956328	5.548704	5.593565	5	5
AT3G06320	-0.070982	0.719020	0.956328	8.286088	8.357070	5	5
AT1G55700	0.026794	0.719043	0.956328	2.230081	2.203287	5	5
AT5G46190	-0.038155	0.719071	0.956328	4.314385	4.352541	5	5
AT2G43130	-0.047432	0.719084	0.956328	5.323537	5.370969	5	5
AT2G33250	-0.072719	0.719102	0.956328	5.017503	5.090222	5	5
AT5G55080	-0.035617	0.719180	0.956328	1.984442	2.020059	5	5
AT1G67550	-0.039844	0.719181	0.956328	3.608086	3.647930	5	5
AT4G14190	-0.038418	0.719344	0.956328	3.374319	3.412737	5	5
ATMG01260	0.060951	0.719357	0.956328	2.273164	2.212213	5	5
AT2G38310	-0.061264	0.719461	0.956328	8.362168	8.423432	5	5
AT1G32250	-0.029292	0.719464	0.956328	2.028405	2.057696	5	5
AT2G06520	0.100888	0.719484	0.956328	7.998636	7.897747	5	5
AT1G66060	-0.031610	0.719501	0.956328	1.850361	1.881971	5	5
AT5G60630	0.141822	0.719661	0.956328	3.998933	3.857111	5	5
AT1G49000	-0.133782	0.719764	0.956328	3.591035	3.724817	5	5
AT2G11890	0.052147	0.719780	0.956328	5.357518	5.305371	5	5
AT4G36280	0.036881	0.719797	0.956328	1.797995	1.761114	5	5
AT4G14040	0.038432	0.719834	0.956328	6.228124	6.189692	5	5
AT3G57390	-0.039718	0.719843	0.956328	4.142277	4.181995	5	5
AT3G16890	0.029664	0.719893	0.956328	2.057633	2.027970	5	5
AT2G43940	-0.044620	0.719938	0.956328	6.042387	6.087007	5	5
AT1G62360	0.095910	0.719990	0.956328	3.338244	3.242334	5	5
AT5G49810	-0.039152	0.720032	0.956328	6.685719	6.724871	5	5
AT5G15160	0.055719	0.720040	0.956328	3.016079	2.960360	5	5
AT5G08450	-0.065339	0.720066	0.956328	4.535950	4.601290	5	5
AT4G17770	0.050384	0.720114	0.956328	7.152406	7.102021	5	5
AT5G58110	0.070825	0.720122	0.956328	8.825953	8.755128	5	5
AT2G02040	0.043619	0.720126	0.956328	7.548491	7.504872	5	5
AT5G15890	-0.102765	0.720156	0.956328	3.068427	3.171192	5	5
AT3G57220	-0.032664	0.720165	0.956328	5.661692	5.694356	5	5
AT1G14490	-0.036373	0.720172	0.956328	2.549929	2.586302	5	5
AT3G45050	0.044931	0.720190	0.956328	3.781151	3.736220	5	5
AT1G08350	0.053603	0.720238	0.956332	6.017393	5.963790	5	5
AT5G15380	0.047288	0.720297	0.956347	2.639740	2.592452	5	5
AT5G41770	0.058832	0.720376	0.956347	4.937823	4.878991	5	5
AT1G78900	-0.073214	0.720383	0.956347	8.770216	8.843430	5	5
AT5G04870	0.069863	0.720450	0.956350	5.307114	5.237251	5	5
AT1G73110	0.063209	0.720474	0.956350	3.184311	3.121102	5	5
AT1G66340	0.044559	0.720660	0.956350	5.719473	5.674914	5	5
AT1G76790	0.061259	0.720682	0.956350	10.195320	10.134061	5	5
AT4G36440	-0.044850	0.720783	0.956350	7.206380	7.251230	5	5
AT5G55980	-0.026747	0.720792	0.956350	2.079104	2.105852	5	5
AT5G27000	-0.089722	0.720827	0.956350	3.576501	3.666223	5	5
AT1G11240	0.064152	0.720934	0.956350	7.114771	7.050619	5	5
AT1G18020	0.074005	0.720962	0.956350	2.992585	2.918580	5	5
AT1G26910	-0.091166	0.720981	0.956350	7.728376	7.819543	5	5
AT3G17010	0.029862	0.721001	0.956350	2.077427	2.047565	5	5
AT1G49410	-0.071024	0.721009	0.956350	8.001549	8.072573	5	5
AT4G19510	0.049990	0.721057	0.956350	2.340193	2.290204	5	5
AT2G04675	0.021954	0.721065	0.956350	1.987903	1.965949	5	5
AT1G13880	-0.044364	0.721091	0.956350	5.689168	5.733532	5	5
AT4G33200	-0.084839	0.721157	0.956350	4.934105	5.018944	5	5
AT3G28670	0.048213	0.721219	0.956350	4.549121	4.500908	5	5
AT2G19610	-0.044336	0.721232	0.956350	2.603947	2.648283	5	5
AT4G03210	0.081571	0.721239	0.956350	9.199777	9.118206	5	5
AT1G77270	0.027459	0.721286	0.956350	1.955677	1.928218	5	5
AT1G12620	-0.041067	0.721318	0.956350	2.070870	2.111937	5	5
AT5G15100	-0.022610	0.721464	0.956478	2.038770	2.061379	5	5
AT1G53400	0.035820	0.721545	0.956478	7.353124	7.317304	5	5
AT3G47440	0.031395	0.721557	0.956478	2.331670	2.300276	5	5
AT5G11340	-0.037959	0.721628	0.956478	7.815695	7.853654	5	5
AT4G35470	-0.026869	0.721678	0.956478	5.799376	5.826244	5	5
AT1G16070	-0.063686	0.721734	0.956478	5.530292	5.593979	5	5
AT4G12980	0.074647	0.721779	0.956478	4.755682	4.681035	5	5
AT1G50650	-0.040506	0.721834	0.956478	2.538361	2.578867	5	5
AT5G57460	-0.055415	0.721858	0.956478	6.545253	6.600668	5	5
AT2G07170	0.091401	0.721924	0.956478	4.600516	4.509115	5	5
AT5G35460	0.079188	0.721987	0.956478	6.700974	6.621786	5	5
AT1G05770	0.095537	0.722015	0.956478	3.077750	2.982213	5	5
AT1G80370	0.056375	0.722138	0.956478	4.853030	4.796655	5	5
AT1G55260	-0.100963	0.722168	0.956478	2.930778	3.031741	5	5
AT4G24060	0.058014	0.722363	0.956478	6.226136	6.168122	5	5
AT3G60770	-0.066732	0.722436	0.956478	10.777213	10.843944	5	5
AT3G10350	0.036229	0.722464	0.956478	6.467582	6.431353	5	5
AT1G06680	-0.122724	0.722492	0.956478	6.576790	6.699514	5	5
AT3G61030	0.051436	0.722504	0.956478	5.894878	5.843442	5	5
AT3G09750	-0.027576	0.722513	0.956478	2.022893	2.050469	5	5
AT4G29630	0.030705	0.722531	0.956478	1.887388	1.856683	5	5
AT5G04440	0.039953	0.722543	0.956478	5.549998	5.510045	5	5
AT5G51690	-0.044158	0.722572	0.956478	2.419413	2.463571	5	5
AT5G27870	0.038598	0.722607	0.956478	2.133808	2.095210	5	5
AT4G29580	-0.032352	0.722660	0.956478	2.165894	2.198246	5	5
